,A,dec,jan,feb,s_bar,sq1,sq2,sq3,num,final
977,22540,0.0216274082181255,0.0564849551250505,0.219886543412043,0.09933296891840633,0.006038154163745028,0.0018359522860356115,0.014533164323192805,0.0074690902576578155,0.07519245965348166
978,22541,0.0216274082181255,0.0589019213940037,0.219886543412043,0.10013862434139074,0.006164011057154064,0.0017004656699710393,0.014339564121751483,0.00740134694962553,0.0739110108442572
979,22542,0.0216274082181255,0.0589019213940037,0.219886543412043,0.10013862434139074,0.006164011057154064,0.0017004656699710393,0.014339564121751483,0.00740134694962553,0.0739110108442572
980,22543,0.0216274082181255,0.0589019213940037,0.219886543412043,0.10013862434139074,0.006164011057154064,0.0017004656699710393,0.014339564121751483,0.00740134694962553,0.0739110108442572
981,22544,0.0216274082181255,0.0612813378277972,0.218289552243216,0.10039943276304623,0.006205031850905594,0.0015302253513631563,0.013898080271048703,0.007211112491105818,0.07182423538313051
982,22545,0.0216274082181255,0.0612813378277972,0.218289552243216,0.10039943276304623,0.006205031850905594,0.0015302253513631563,0.013898080271048703,0.007211112491105818,0.07182423538313051
983,22546,0.0216274082181255,0.0612813378277972,0.219886543412043,0.10093176315265523,0.006289180711581869,0.0015721562284421431,0.014150239746559231,0.007337192228861081,0.07269458096916304
984,22547,0.0,0.0612813378277972,0.219886543412043,0.09372262707994673,0.008783930826766765,0.0010524372483416329,0.01591733378425219,0.008584567286453529,0.09159546156480197
985,22548,0.0,0.0612813378277972,0.219886543412043,0.09372262707994673,0.008783930826766765,0.0010524372483416329,0.01591733378425219,0.008584567286453529,0.09159546156480197
986,22549,0.0,0.0636250248325884,0.218289552243216,0.0939715256919348,0.008830647640869962,0.0009209101144063117,0.015454971725605057,0.00840217649362711,0.08941194081675143
987,22550,0.0,0.0770195493009873,0.218289552243216,0.0984363671814011,0.00968971838387162,0.0004586800881228123,0.014364785969461651,0.008171061480485362,0.0830085639530715
988,22551,0.0,0.106167625573497,0.218289552243216,0.10815239260557101,0.01169694002630957,3.9393001716078685e-06,0.012130193933048096,0.007943691086509759,0.07344905549598145
989,22552,0.0,0.106614941215997,0.218289552243216,0.10830149781973768,0.011729214429998644,2.844473177621278e-06,0.01209737211586203,0.007943143673012765,0.07334287921145581
990,22553,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
991,22554,0.0273848611150019,0.102933740256483,0.218289552243216,0.11620271787156695,0.00788861167882971,0.00017606576694959914,0.010421721752024505,0.006162133065934605,0.05302916471149412
992,22555,0.0085917409885004,0.101065649623126,0.218289552243216,0.10931564761828079,0.01014530536676472,6.806246692005801e-05,0.011875311889204475,0.007362893240963085,0.06735443096557929
993,22556,0.0,0.102933740256483,0.224489679916026,0.10914114005750301,0.011911788453051488,3.853181228970334e-05,0.013305285647493267,0.008418535304278154,0.07713439038517185
994,22557,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
995,22558,0.0,0.102933740256483,0.221464228721039,0.10813265632584067,0.01169267136408237,2.7028728296225407e-05,0.012844045301568078,0.008187915131315558,0.07572102091566649
996,22559,0.0,0.101065649623126,0.221464228721039,0.10750995944805501,0.011558391380522432,4.152912911967656e-05,0.012985575485539741,0.008195165331727284,0.07622703397713489
997,22560,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
998,22561,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
999,22562,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
1000,22563,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1001,22564,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1002,22565,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
1003,22566,0.0,0.101065649623126,0.221464228721039,0.10750995944805501,0.011558391380522432,4.152912911967656e-05,0.012985575485539741,0.008195165331727284,0.07622703397713489
1004,22567,0.0,0.102933740256483,0.221464228721039,0.10813265632584067,0.01169267136408237,2.7028728296225407e-05,0.012844045301568078,0.008187915131315558,0.07572102091566649
1005,22568,0.0,0.102933740256483,0.219886543412043,0.107606761222842,0.011579215060869733,2.1837124952030864e-05,0.012606749488454418,0.008069267224758729,0.07498847779693087
1006,22569,0.0,0.102933740256483,0.235451384523394,0.11279504159329234,0.01272272140803255,9.724526405535781e-05,0.0150445784609867,0.009288181711024869,0.08234565615495296
1007,22570,0.0,0.102933740256483,0.223022794314608,0.10865217819036366,0.011805295825510535,3.2700532403645315e-05,0.01308063783263926,0.008306211396851148,0.0764477209310823
1008,22571,0.0,0.102933740256483,0.219886543412043,0.107606761222842,0.011579215060869733,2.1837124952030864e-05,0.012606749488454418,0.008069267224758729,0.07498847779693087
1009,22572,0.0,0.102933740256483,0.219886543412043,0.107606761222842,0.011579215060869733,2.1837124952030864e-05,0.012606749488454418,0.008069267224758729,0.07498847779693087
1010,22573,0.0,0.102933740256483,0.219886543412043,0.107606761222842,0.011579215060869733,2.1837124952030864e-05,0.012606749488454418,0.008069267224758729,0.07498847779693087
1011,22574,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1012,22575,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1013,22576,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1014,22577,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1015,22578,0.0,0.101065649623126,0.216673063659273,0.10591290442746633,0.011217543324261616,2.349587913820037e-05,0.012267812873055168,0.007836284025484995,0.07398800049763168
1016,22579,0.0,0.110309731161223,0.216673063659273,0.10899426494016533,0.011879749789846952,1.7304513787437557e-06,0.011594723693590103,0.007825401311605267,0.07179645017011843
1017,22580,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1018,22581,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1019,22582,0.0,0.117631711734934,0.218289552243216,0.11197375465938335,0.012538121732519773,3.201247826877371e-05,0.011303048815886476,0.007957727675558341,0.07106779351791154
1020,22583,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1021,22584,0.0,0.099178650838623,0.218289552243216,0.105822734360613,0.011198451107556863,4.414384584717907e-05,0.01264878512463859,0.007963793359347543,0.07525597790933335
1022,22585,0.0,0.099178650838623,0.218289552243216,0.105822734360613,0.011198451107556863,4.414384584717907e-05,0.01264878512463859,0.007963793359347543,0.07525597790933335
1023,22586,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1024,22587,0.0,0.099178650838623,0.218289552243216,0.105822734360613,0.011198451107556863,4.414384584717907e-05,0.01264878512463859,0.007963793359347543,0.07525597790933335
1025,22588,0.0,0.099178650838623,0.216673063659273,0.105283904832632,0.011084700616806713,3.727412633136291e-05,0.012407544704106653,0.007843173149081575,0.07449546216536831
1026,22589,0.0,0.099178650838623,0.226083285090786,0.108420645309803,0.011755036329394107,8.54144618053217e-05,0.013844496800229367,0.008561649197142931,0.0789669640194331
1027,22590,0.0,0.099178650838623,0.226083285090786,0.108420645309803,0.011755036329394107,8.54144618053217e-05,0.013844496800229367,0.008561649197142931,0.0789669640194331
1028,22591,0.0,0.099178650838623,0.226083285090786,0.108420645309803,0.011755036329394107,8.54144618053217e-05,0.013844496800229367,0.008561649197142931,0.0789669640194331
1029,22592,0.0,0.104281800901143,0.224562421130019,0.10961474067705401,0.012015391373697799,2.8440246653493784e-05,0.01321296924151695,0.008418933620622748,0.07680475790593289
1030,22593,0.0,0.099178650838623,0.223022794314608,0.10740048171774368,0.011534863473203394,6.75985030048623e-05,0.013368519170247012,0.008323660382151757,0.07750114570274409
1031,22594,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
1032,22595,0.0,0.099178650838623,0.221464228721039,0.10688095985322066,0.011423539579145766,5.932556415635239e-05,0.013129325504434746,0.00820406354924562,0.07675888727526624
1033,22596,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1034,22597,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1035,22598,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1036,22599,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1037,22600,0.0,0.099178650838623,0.219886543412043,0.106355064750222,0.011311399798023912,5.150091663059162e-05,0.012889396647139518,0.008084099120598008,0.07601047622493347
1038,22601,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1039,22602,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1040,22603,0.0,0.101065649623126,0.219886543412043,0.10698406434505632,0.011445590023787151,3.502763282076152e-05,0.012746969779471366,0.008075862478693093,0.07548659258864916
1041,22604,0.0,0.102933740256483,0.221464228721039,0.10813265632584067,0.01169267136408237,2.7028728296225407e-05,0.012844045301568078,0.008187915131315558,0.07572102091566649
1042,22605,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1043,22606,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1044,22607,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1045,22608,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1046,22609,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1047,22610,0.0,0.106167625573497,0.218289552243216,0.10815239260557101,0.01169694002630957,3.9393001716078685e-06,0.012130193933048096,0.007943691086509759,0.07344905549598145
1048,22611,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1049,22612,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1050,22613,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1051,22614,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1052,22615,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1053,22616,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1054,22617,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1055,22618,0.0,0.102933740256483,0.230534987667229,0.11115624264123732,0.012355710278117625,6.760954546729045e-05,0.014251284763980732,0.008891534862521882,0.07999132258563096
1056,22619,0.0,0.102933740256483,0.230534987667229,0.11115624264123732,0.012355710278117625,6.760954546729045e-05,0.014251284763980732,0.008891534862521882,0.07999132258563096
1057,22620,0.0,0.101065649623126,0.230534987667229,0.11053354576345166,0.012217664739041062,8.964105732399348e-05,0.014400346058985646,0.008902550618450234,0.0805416179944342
1058,22621,0.0,0.101065649623126,0.230534987667229,0.11053354576345166,0.012217664739041062,8.964105732399348e-05,0.014400346058985646,0.008902550618450234,0.0805416179944342
1059,22622,0.0,0.101065649623126,0.229069404166408,0.11004501792984467,0.012109905971179835,8.062905518770364e-05,0.014166804518990607,0.008785779848452717,0.07983805186031939
1060,22623,0.0,0.102933740256483,0.236854196731072,0.11326264566251833,0.012828426902473182,0.00010668628688682586,0.01527487149553091,0.009403328228296972,0.08302232543918747
1061,22624,0.0,0.102933740256483,0.230534987667229,0.11115624264123732,0.012355710278117625,6.760954546729045e-05,0.014251284763980732,0.008891534862521882,0.07999132258563096
1062,22625,0.0,0.109882985915364,0.238315740575788,0.11606624216371735,0.013471372570006678,3.823265783280074e-05,0.014944939862002866,0.009484848363280783,0.08171926812192232
1063,22626,0.0,0.104783364186465,0.230534987667229,0.11177278395123132,0.012493155232208633,4.885198864810603e-05,0.014104461031480131,0.00888215608411229,0.07946617924438343
1064,22627,0.0,0.106614941215997,0.233411990827138,0.113342310681045,0.012846479390518528,4.5257499919260174e-05,0.014416728090385082,0.00910282166027429,0.08031265293232298
1065,22628,0.0085917409885004,0.106614941215997,0.230534987667229,0.11524722329057546,0.011375391905088246,7.45162938150886e-05,0.013291268614966783,0.008247058937956705,0.07155971920610361
1066,22629,0.0,0.106614941215997,0.231982465409165,0.11286580220838734,0.012738689308142813,3.907326314618707e-05,0.014188779452087501,0.0089888473411255,0.07964190361690901
1067,22630,0.0,0.106614941215997,0.231982465409165,0.11286580220838734,0.012738689308142813,3.907326314618707e-05,0.014188779452087501,0.0089888473411255,0.07964190361690901
1068,22631,0.0,0.106614941215997,0.239759164634978,0.11545803528365833,0.013330557911562492,7.820031268950702e-05,0.015450770758013507,0.009619842994088502,0.08331895628099323
1069,22632,0.0,0.106614941215997,0.218289552243216,0.10830149781973768,0.011729214429998644,2.844473177621278e-06,0.01209737211586203,0.007943143673012765,0.07334287921145581
1070,22633,0.0,0.106614941215997,0.218289552243216,0.10830149781973768,0.011729214429998644,2.844473177621278e-06,0.01209737211586203,0.007943143673012765,0.07334287921145581
1071,22634,0.0,0.106614941215997,0.218289552243216,0.10830149781973768,0.011729214429998644,2.844473177621278e-06,0.01209737211586203,0.007943143673012765,0.07334287921145581
1072,22635,0.0,0.106614941215997,0.216673063659273,0.10776266829175667,0.011612792677359178,1.3172774404318286e-06,0.011861474219108723,0.00782519472463611,0.07261507949534227
1073,22636,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1074,22637,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1075,22638,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1076,22639,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1077,22640,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1078,22641,0.0,0.106614941215997,0.219886543412043,0.10883382820934667,0.011844802162701583,4.923459489256337e-06,0.01233270555389118,0.008060810392027341,0.07406530234810832
1079,22642,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1080,22643,0.0,0.117663511562426,0.218289552243216,0.11198435460188066,0.012540495675599752,3.225282378251046e-05,0.011300795045563368,0.00795784784831521,0.07106213967662199
1081,22644,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1082,22645,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1083,22646,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1084,22647,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1085,22648,0.0,0.108428871049302,0.221464228721039,0.10996436659011366,0.012092161919564906,2.3577465558524835e-06,0.012432219255215357,0.008175579640445373,0.07434753542408344
1086,22649,0.0,0.106614941215997,0.219886543412043,0.10883382820934667,0.011844802162701583,4.923459489256337e-06,0.01233270555389118,0.008060810392027341,0.07406530234810832
1087,22650,0.0,0.104783364186465,0.219886543412043,0.108223302532836,0.011712283211113748,1.1833175826833684e-05,0.012468679363647804,0.008064265250196129,0.07451505416543126
1088,22651,0.0,0.102933740256483,0.221464228721039,0.10813265632584067,0.01169267136408237,2.7028728296225407e-05,0.012844045301568078,0.008187915131315558,0.07572102091566649
1089,22652,0.0,0.115953361770073,0.221464228721039,0.112472530163704,0.012650070041425305,1.2116188671897396e-05,0.01187919035441298,0.008180458861503393,0.07273294954418397
1090,22653,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1091,22654,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1092,22655,0.0,0.102933740256483,0.221464228721039,0.10813265632584067,0.01169267136408237,2.7028728296225407e-05,0.012844045301568078,0.008187915131315558,0.07572102091566649
1093,22656,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1094,22657,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1095,22658,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1096,22659,0.0,0.104783364186465,0.219886543412043,0.108223302532836,0.011712283211113748,1.1833175826833684e-05,0.012468679363647804,0.008064265250196129,0.07451505416543126
1097,22660,0.0,0.104783364186465,0.219886543412043,0.108223302532836,0.011712283211113748,1.1833175826833684e-05,0.012468679363647804,0.008064265250196129,0.07451505416543126
1098,22661,0.0,0.104783364186465,0.227695284702063,0.11082621629617599,0.012282450218526786,3.651606161983858e-05,0.013658379150059895,0.008659115143402172,0.078132371859211
1099,22662,0.0,0.104783364186465,0.219886543412043,0.108223302532836,0.011712283211113748,1.1833175826833684e-05,0.012468679363647804,0.008064265250196129,0.07451505416543126
1100,22663,0.0,0.106614941215997,0.219886543412043,0.10883382820934667,0.011844802162701583,4.923459489256337e-06,0.01233270555389118,0.008060810392027341,0.07406530234810832
1101,22664,0.0,0.106614941215997,0.221464228721039,0.10935972331234534,0.011959549082952728,7.533828756434351e-06,0.012567420132927824,0.008178167681545662,0.07478226383389587
1102,22665,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1103,22666,0.0,0.104783364186465,0.221464228721039,0.10874919763583467,0.011826387986437828,1.572783494813932e-05,0.012704678232538577,0.008182264684641513,0.07523977061459551
1104,22667,0.0,0.106614941215997,0.221464228721039,0.10935972331234534,0.011959549082952728,7.533828756434351e-06,0.012567420132927824,0.008178167681545662,0.07478226383389587
1105,22668,0.0,0.106614941215997,0.221464228721039,0.10935972331234534,0.011959549082952728,7.533828756434351e-06,0.012567420132927824,0.008178167681545662,0.07478226383389587
1106,22669,0.0,0.108428871049302,0.224489679916026,0.110972850321776,0.0123149735085393,6.47183053877736e-06,0.012886070601129992,0.00840250531340269,0.07571676575882165
1107,22670,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1108,22671,0.0,0.108428871049302,0.216673063659273,0.108367311569525,0.011743474216806507,3.7895695504147e-09,0.01173013593572595,0.00782453798070067,0.07220385803961461
1109,22672,0.0,0.106614941215997,0.218289552243216,0.10830149781973768,0.011729214429998644,2.844473177621278e-06,0.01209737211586203,0.007943143673012765,0.07334287921145581
1110,22673,0.0,0.108428871049302,0.218289552243216,0.108906141097506,0.011860547568749885,2.2778669891264678e-07,0.011964730633871434,0.007941835329773411,0.07292366848865682
1111,22674,0.0,0.108428871049302,0.219886543412043,0.109438471487115,0.011976779041436082,1.0192930440321884e-06,0.01219877659193407,0.008058858308804727,0.07363825718046105
1112,22675,0.0,0.108428871049302,0.219886543412043,0.109438471487115,0.011976779041436082,1.0192930440321884e-06,0.01219877659193407,0.008058858308804727,0.07363825718046105
1113,22676,0.0216274082181255,0.106614941215997,0.221464228721039,0.11656885938505383,0.009013879149682236,9.908048691627968e-05,0.011003038508132735,0.006705332714910417,0.05752250429731972
1114,22677,0.0,0.109882985915364,0.221464228721039,0.11044907154546767,0.012198997405255835,3.2045294060987083e-07,0.012324365122716806,0.008174560993637751,0.07401203902626376
1115,22678,0.0,0.102933740256483,0.219886543412043,0.107606761222842,0.011579215060869733,2.1837124952030864e-05,0.012606749488454418,0.008069267224758729,0.07498847779693087
1116,22679,0.0085917409885004,0.102933740256483,0.226102237656566,0.11254257296718313,0.01080577546906033,9.232966606222091e-05,0.012895797444365071,0.007931300859829208,0.07047378294915949
1117,22680,0.0,0.101065649623126,0.218289552243216,0.10645173395544734,0.01133197166212134,2.9009904434877377e-05,0.012507697599367963,0.007956226388641394,0.07474022350797282
1118,22681,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1119,22682,0.0,0.102933740256483,0.218289552243216,0.107074430833233,0.011464933738260796,1.7145318452386225e-05,0.012368803230237261,0.007950294095650148,0.07425016443031694
1120,22683,0.0,0.102933740256483,0.216673063659273,0.10653560130525201,0.011349834345471614,1.2973403014639425e-05,0.012130260613783389,0.007831022787423215,0.07350615842478152
1121,22684,0.0,0.102933740256483,0.216673063659273,0.10653560130525201,0.011349834345471614,1.2973403014639425e-05,0.012130260613783389,0.007831022787423215,0.07350615842478152
1122,22685,0.0,0.102933740256483,0.216673063659273,0.10653560130525201,0.011349834345471614,1.2973403014639425e-05,0.012130260613783389,0.007831022787423215,0.07350615842478152
1123,22686,0.0,0.102933740256483,0.216673063659273,0.10653560130525201,0.011349834345471614,1.2973403014639425e-05,0.012130260613783389,0.007831022787423215,0.07350615842478152
1124,22687,0.0,0.101065649623126,0.21170461210555,0.10425675390955867,0.010869470735758278,1.0183146566888957e-05,0.01154504223090586,0.007474898704410343,0.07169702128741431
1125,22688,0.0,0.101065649623126,0.21170461210555,0.10425675390955867,0.010869470735758278,1.0183146566888957e-05,0.01154504223090586,0.007474898704410343,0.07169702128741431
1126,22689,0.0,0.110309731161223,0.21170461210555,0.10733811442225767,0.01152147080772568,8.830506043298941e-06,0.010892365838676662,0.007474222384148546,0.06963251054276662
1127,22690,0.0,0.106167625573497,0.21170461210555,0.10595741255968233,0.011226973276342726,4.418951117704765e-08,0.011182470211793555,0.007469829225882486,0.0704984110637373
1128,22691,0.0,0.102933740256483,0.21170461210555,0.10487945078734433,0.010999699197454981,3.78578946990468e-06,0.011411615090660665,0.0074717000258618495,0.07124083859870337
1129,22692,0.0,0.130282891388724,0.210008102317227,0.113430331235317,0.01286644004415373,0.0002840087837242018,0.009327265867149812,0.0074925715650092485,0.06605439200795003
1130,22693,0.0,0.102933740256483,0.210008102317227,0.10431394752457,0.010881399648158744,1.9049721028801947e-06,0.011171254357334138,0.007351519659198588,0.0704749444695976
1131,22694,0.0,0.139084549282156,0.210008102317227,0.11636421719979433,0.01354063104452091,0.000516213489932793,0.008769177219886928,0.007608673918113544,0.06538671510202874
1132,22695,0.0,0.101065649623126,0.210008102317227,0.10369125064678435,0.010751875460694255,6.893780735435746e-06,0.011303272949114904,0.007354014063514865,0.07092222359787813
1133,22696,0.0,0.102933740256483,0.213380799669666,0.105438179975383,0.011117209796521258,6.272218305603942e-06,0.011651609146464612,0.007591697053763825,0.07200140457219845
1134,22697,0.0,0.102933740256483,0.20829104822311,0.10374159615986434,0.01076231877379638,6.52631160628078e-07,0.010930587926724905,0.007231186443893971,0.06970382866242789
1135,22698,0.0,0.102933740256483,0.204794384017045,0.10257604142450934,0.010521844274322656,1.2794845439532077e-07,0.01044858956236499,0.0069901872617140134,0.06814639329651291
1136,22699,0.0,0.102933740256483,0.203014294050911,0.10198267810246468,0.01040046663295093,9.045192208059562e-07,0.010207387421154355,0.006869586191108698,0.06736032352677229
1137,22700,0.0,0.102933740256483,0.199389340373549,0.10077436021001067,0.010155471675736981,4.662922185102835e-06,0.009724914312655058,0.006628349636859048,0.06577416738787298
1138,22701,0.0,0.102933740256483,0.197543948597356,0.10015922961794632,0.010031871277660495,7.697909283353193e-06,0.009483783490698595,0.006507784225880814,0.06497438379572723
1139,22702,0.0,0.102933740256483,0.191872756127132,0.09826883212787167,0.009656763367775824,2.1761367848384017e-05,0.008761694588059305,0.00614673977456117,0.06255024753487215
1140,22703,0.0,0.101065649623126,0.185992694674757,0.095686114765961,0.009155832559004661,2.8939395279453224e-05,0.008155278374823754,0.00578001677636929,0.060406013876795527
1141,22704,0.0,0.101065649623126,0.183603687827461,0.09488977915019566,0.009004070187172907,3.814137609841292e-05,0.007870157592798176,0.005637456385356498,0.0594105754681259
1142,22705,0.0,0.099178650838623,0.145743344635559,0.08164066515806066,0.00666519820745058,0.0003075809417316095,0.004109153516194885,0.0036939775551256917,0.045246784160491035
1143,22706,0.0,0.0953460443620514,0.145743344635559,0.08036312966587013,0.006458232609693456,0.00022448773279304453,0.004274572509482728,0.0036524309506564094,0.045449087981544616
1144,22707,0.0,0.0953460443620514,0.145743344635559,0.08036312966587013,0.006458232609693456,0.00022448773279304453,0.004274572509482728,0.0036524309506564094,0.045449087981544616
1145,22708,0.0,0.0953460443620514,0.100742363975558,0.06536280277920313,0.004272295987153004,0.0008989947758154413,0.001251713350446619,0.002141001371138355,0.03275565428812318
