A,jun,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may
22174,0.292285253238629,0,0.292285253238629,0,0,0.152165961139978,0.0140866566187503,0.0234541243963882,0.0172968886285854,0,0.110225534694149,0
22175,0,0,0.292285253238629,0,0,0.152165961139978,0.0197570088320101,0.0234541243963882,0.030587450705376,0,0.110225534694149,0
22176,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0234541243963882,0.030587450705376,0,0.110225534694149,0
22177,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.016766978992176,0.030587450705376,0,0.110225534694149,0
22178,0,0,0.412697251504221,0.244219050288215,0,0.205356456161574,0.0197570088320101,0.016766978992176,0.030587450705376,0,0.110225534694149,0
22179,0,0,0.292285253238629,0.451544993495972,0,0.205356456161574,0.0275728787742634,0.016766978992176,0.030587450705376,0,0.110225534694149,0
22180,0,0,0.292285253238629,0.451544993495972,0,0.205356456161574,0.0197570088320101,0.016766978992176,0.0172968886285854,0,0.110225534694149,0
22181,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.016766978992176,0.0172968886285854,0,0.110225534694149,0
22182,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.016766978992176,0.030587450705376,0,0.110225534694149,0
22183,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.030587450705376,0,0.110225534694149,0.144624881613897
22184,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.030587450705376,0,0.110225534694149,0.144624881613897
22185,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0423537840970589,0,0.110225534694149,0.144624881613897
22186,0,0,0.292285253238629,0,0,0.185915371909581,0.0300399840653014,0.0503677980472854,0.030587450705376,0,0.110225534694149,0
22187,0,0,0.292285253238629,0,0,0.185915371909581,0.0300399840653014,0.0503677980472854,0.030587450705376,0,0.119495085883579,0
22188,0,0,0.217322011273649,0,0,0.205356456161574,0.0250421114137638,0.0503677980472854,0.030587450705376,0,0.102933740256483,0
22189,0,0,0.217322011273649,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0703427955723769,0,0.102933740256483,0.0913249255916541
22190,0,0,0.217322011273649,0,0,0.195907151778646,0.0250421114137638,0.0503677980472854,0.0703427955723769,0,0.102933740256483,0
22191,0,0,0.217322011273649,0,0.151495854335375,0.185915371909581,0.0250421114137638,0.0503677980472854,0.0703427955723769,0,0.102933740256483,0
22192,0,0,0.217322011273649,0,0,0.185915371909581,0.0300399840653014,0.0503677980472854,0.0703427955723769,0,0.0410617239189515,0
22193,0,0,0.217322011273649,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0531233832316215,0,0.0410617239189515,0.0539614530501749
22194,0,0,0.217322011273649,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0703427955723769,0,0.0410617239189515,0.171994985474641
22195,0,0,0.217322011273649,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0803464152021002,0,0.0410617239189515,0.171994985474641
22196,0,0,0.217322011273649,0,0,0.205356456161574,0.007824659954727,0.0503677980472854,0.0803464152021001,0,0.0410617239189515,0.171994985474641
22197,0,0,0.412697251504221,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0986541682361917,0,0.0410617239189515,0.171994985474641
22198,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0986541682361917,0.0539614530501749,0.0410617239189515,0.171994985474641
22199,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0899850714425774,0.201362824835945,0.0410617239189515,0.171994985474641
22200,0,0,0.292285253238629,0,0.406885422123871,0.205356456161574,0.0300399840653014,0.0503677980472854,0.11521484484706,0.453027258902335,0.0410617239189515,0.171994985474641
22201,0,0,0.292285253238629,0,0.406885422123871,0.205356456161574,0.0300399840653014,0.0503677980472854,0.130404915690125,0.437566524224587,0.0410617239189515,0.171994985474641
22202,0,0,0.292285253238629,0,0.460724318239458,0.205356456161574,0.0300399840653014,0.0503677980472854,0.147462818418261,0.524596989711059,0.0410617239189515,0.171994985474641
22203,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0423537840970589,0,0.0410617239189515,0
22204,0,0,0.292285253238629,0,0,0.205356456161574,0.0348083559238541,0.0503677980472854,0.030587450705376,0.0539614530501749,0.0410617239189515,0
22205,0,0,0.292285253238629,0,0,0.205356456161574,0.0300399840653014,0.0503677980472854,0.0172968886285854,0,0.0410617239189515,0
22206,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0503677980472854,0.0172968886285854,0.21149299266905,0.0410617239189515,0
22207,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0503677980472854,0.0172968886285854,0,0.0410617239189515,0
22208,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0503677980472854,0.0172968886285854,0,0.0410617239189515,0
22209,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0503677980472854,0.0172968886285854,0,0.0410617239189515,0
22210,0,0,0.292285253238629,0,0,0.205356456161574,0.0197570088320101,0.0503677980472854,0.030587450705376,0.0539614530501749,0.0410617239189515,0
22211,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.0503677980472854,0.030587450705376,0.387681925862666,0.0410617239189515,0
22212,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.045509038672157,0.030587450705376,0.387681925862666,0.0410617239189515,0
22213,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.045509038672157,0.030587450705376,0.387681925862666,0.0410617239189515,0
22214,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.045509038672157,0.030587450705376,0.387681925862666,0.0410617239189515,0
22215,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0219054642020387,0.045509038672157,0.030587450705376,0.387681925862666,0.0410617239189515,0
22216,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.045509038672157,0.0172968886285854,0.387681925862666,0.0577521831146375,0
22217,0,0,0.292285253238629,0,0.230048479280685,0.205356456161574,0.0140866566187503,0.045509038672157,0.030587450705376,0.387681925862666,0.0577521831146375,0
22218,0,0,0.292285253238629,0,0.230048479280685,0.152165961139978,0.0140866566187503,0.045509038672157,0.030587450705376,0.387681925862666,0.0577521831146375,0
22219,0,0,0.292285253238629,0,0.230048479280685,0.152165961139978,0.0140866566187503,0.045509038672157,0.162137011829063,0.387681925862666,0.0410617239189515,0
22220,0,0,0.292285253238629,0,0,0.152165961139978,0.0140866566187503,0.045509038672157,0.15748943001061,0,0.0410617239189515,0
22221,0,0,0.292285253238629,0,0,0.152165961139978,0.0140866566187503,0.045509038672157,0.32479574703309,0,0.111192613269651,0
22222,0,0,0.292285253238629,0,0,0.152165961139978,0.0140866566187503,0.045509038672157,0.303382246572066,0,0.111192613269651,0
22223,0,0,0.292285253238629,0,0,0.152165961139978,0.0140866566187503,0.0371445962175427,0.315122810596783,0,0.111192613269651,0
22224,0,0,0.292285253238629,0,0,0.164108873558155,0.0140866566187503,0.0371445962175427,0.208292142365595,0,0.0577521831146375,0
22225,0,0,0.292285253238629,0,0,0.164108873558155,0.0140866566187503,0.0150757992412548,0.194132343594529,0,0.0577521831146375,0
22226,0,0,0.292285253238629,0,0,0.164108873558155,0.0197570088320101,0.0150757992412548,0.188162096923461,0,0.0577521831146375,0
22227,0,0,0.292285253238629,0,0,0.175334883144665,0.0197570088320101,0.0150757992412548,0.2050708332696,0,0.0744245623979954,0
22228,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0150757992412548,0.188162096923461,0,0.0577521831146375,0
22229,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0150757992412548,0.194132343594529,0,0.0577521831146375,0
22230,0,0,0.292285253238629,0,0,0.21323238435889,0.0197570088320101,0.0150757992412548,0.194132343594529,0,0.0577521831146375,0
22231,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0150757992412548,0.194132343594529,0,0.0577521831146375,0
22232,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0320745825201101,0.325455042208745,0,0.214232148623095,0
22233,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22234,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22235,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22236,0,0,0.292285253238629,0,0,0.185915371909581,0.0250421114137638,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22237,0,0,0.292285253238629,0,0,0.185915371909581,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22238,0,0,0.292285253238629,0,0,0.202722722088701,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22239,0,0,0.292285253238629,0.244219050288215,0,0.175334883144665,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22240,0,0,0.292285253238629,0.244219050288215,0,0.175334883144665,0.0197570088320101,0.0320745825201101,0.33491072606544,0,0.222026201691686,0
22241,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0.0320745825201101,0.0631467024838455,0,0.0577521831146375,0
22242,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0.0320745825201101,0.0531233832316215,0,0.0410617239189515,0
22243,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.170356432628368,0,0.0410617239189515,0
22244,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22245,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22246,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22247,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22248,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0140866566187503,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22249,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.007824659954727,0.0320745825201101,0.0899850714425774,0,0.0410617239189515,0
22250,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.007824659954727,0.0320745825201101,0.0531233832316215,0,0.0410617239189515,0
22251,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.007824659954727,0.0320745825201101,0.0531233832316215,0,0.0410617239189515,0
22252,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0.0320745825201101,0.0423537840970589,0,0.0410617239189515,0
22253,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0.0267554544065438,0.0423537840970589,0,0.0410617239189515,0
22254,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0.0083852077072616,0.0531233832316215,0,0.0410617239189515,0
22255,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0,0.0631467024838455,0,0.0410617239189515,0
22256,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0,0.0531233832316215,0,0.0515300417060205,0
22257,0,0,0.292285253238629,0.244219050288215,0,0.164108873558155,0.0197570088320101,0,0.030587450705376,0,0.0515300417060205,0
22258,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0197570088320101,0,0.0172968886285854,0,0.0515300417060205,0
22259,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0197570088320101,0,0,0,0.0410617239189515,0
22260,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0140866566187503,0,0,0,0.0410617239189515,0
22261,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0140866566187503,0,0,0,0.0410617239189515,0
22262,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0140866566187503,0,0,0,0.0410617239189515,0.0539614530501749
22263,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0250421114137638,0,0,0.0539614530501749,0.0410617239189515,0
22264,0,0,0.292285253238629,0.244219050288215,0,0.152165961139978,0.0250421114137638,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22265,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0250421114137638,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22266,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0250421114137638,0.0083852077072616,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22267,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0250421114137638,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22268,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0250421114137638,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22269,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0300399840653014,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22270,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0300399840653014,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22271,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0378499556145841,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22272,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.007824659954727,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22273,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.007824659954727,0.0083852077072616,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22274,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.007824659954727,0.0083852077072616,0.030587450705376,0.0539614530501749,0.0515300417060205,0.0539614530501749
22275,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0426153666401454,0.0083852077072616,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22276,0,0,0.292285253238629,0.244219050288215,0,0.13941388915018,0.0426153666401454,0,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22277,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0140866566187503,0,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22278,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0140866566187503,0,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22279,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0140866566187503,0,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22280,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0393853698064719,0.0083852077072616,0,0.0539614530501749,0.0515300417060205,0.0539614530501749
22281,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0562322659809905,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22282,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.309174476763651,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22283,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.289214567105308,0,0,0.0539614530501749,0.0410617239189515,0.0539614530501749
22284,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.302367601658649,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22285,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0515991986522744,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22286,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0515991986522744,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22287,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0515991986522744,0.0083852077072616,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22288,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0471894118775296,0.0083852077072616,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22289,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0471894118775296,0.0083852077072616,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22290,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0471894118775296,0.0083852077072616,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22291,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0480669118931595,0.0083852077072616,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22292,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0713565032390678,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22293,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22294,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22295,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0539614530501749,0.0612813378277972,0.0539614530501749
22296,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0913249255916541,0.0612813378277972,0.0539614530501749
22297,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0913249255916541,0.0612813378277972,0.0539614530501749
22298,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0913249255916541,0.0612813378277972,0.0539614530501749
22299,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0913249255916541,0.0612813378277972,0.0539614530501749
22300,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.291369450838296,0,0.0172968886285854,0.0913249255916541,0.0515300417060205,0.0539614530501749
22301,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.282423454385023,0,0.0172968886285854,0.0913249255916541,0.0515300417060205,0.0539614530501749
22302,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0250421114137638,0,0.030587450705376,0.0913249255916541,0.0704574451253455,0.0539614530501749
22303,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0197570088320101,0,0.030587450705376,0.0913249255916541,0.0704574451253455,0.0539614530501749
22304,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0562322659809905,0,0.030587450705376,0.0913249255916541,0.0704574451253455,0.0539614530501749
22305,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0562322659809905,0,0.030587450705376,0.0539614530501749,0.0704574451253455,0.0539614530501749
22306,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0562322659809905,0,0.030587450705376,0.0539614530501749,0.0704574451253455,0.0539614530501749
22307,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0437981330800276,0,0.030587450705376,0.0539614530501749,0.0704574451253455,0.0539614530501749
22308,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0393853698064719,0,0.030587450705376,0.0539614530501749,0.0704574451253455,0.0539614530501749
22309,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0393853698064719,0,0.030587450705376,0,0.0704574451253455,0.0539614530501749
22310,0,0,0.292285253238629,0.244219050288215,0,0.0947725869724236,0.0437981330800276,0,0.030587450705376,0,0.0704574451253455,0.0539614530501749
22311,0,0,0.292285253238629,0.244219050288215,0,0.110936664904063,0.0348083559238541,0,0.0531233832316215,0,0.0704574451253455,0.0539614530501749
22312,0,0.276434590943675,0.292285253238629,0.244219050288215,0,0.0669144016174814,0.0348083559238541,0,0.0531233832316215,0,0.0704574451253455,0.0539614530501749
22313,0,0,0.292285253238629,0.244219050288215,0,0.0488650493143491,0.0300399840653014,0.0083852077072616,0.0631467024838455,0,0.0612813378277972,0.0539614530501749
22314,0,0,0.292285253238629,0.244219050288215,0,0.0669144016174814,0.0250421114137638,0.0083852077072616,0.0631467024838455,0,0.0612813378277972,0.0539614530501749
22315,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0250421114137638,0.0083852077072616,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22316,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0300399840653014,0.0234541243963882,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22317,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0300399840653014,0.0294994886794451,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22318,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0197570088320101,0.340008555603096,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22319,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0197570088320101,0.315940731604574,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22320,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0197570088320101,0.318180436917819,0.0423537840970589,0,0.0612813378277972,0.0539614530501749
22321,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0275728787742634,0.0556063738652889,0.0531233832316215,0,0.0612813378277972,0.0539614530501749
22322,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0197570088320101,0.0556063738652889,0.0531233832316215,0,0.0612813378277972,0.0539614530501749
22323,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0197570088320101,0.0723036377352168,0.0899850714425774,0,0.0612813378277972,0.0539614530501749
22324,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0639567738147865,0.0899850714425774,0,0.0612813378277972,0.0539614530501749
22325,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0556063738652889,0.0899850714425774,0,0.0612813378277972,0.0539614530501749
22326,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0556063738652889,0.0899850714425774,0,0.0612813378277972,0.0539614530501749
22327,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0556063738652889,0.030587450705376,0,0.0410617239189515,0.0539614530501749
22328,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0875059157871397,0.030587450705376,0,0.0410617239189515,0.0539614530501749
22329,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.030587450705376,0,0.0410617239189515,0.0539614530501749
22330,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.030587450705376,0,0.0410617239189515,0.0539614530501749
22331,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.030587450705376,0,0.0410617239189515,0.0539614530501749
22332,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.0631467024838455,0,0.0410617239189515,0
22333,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.0631467024838455,0,0.0410617239189515,0
22334,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.0531233832316215,0,0.0410617239189515,0
22335,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.270874143645278,0.0531233832316215,0,0.0410617239189515,0
22336,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.290500574245516,0.0531233832316215,0,0.0410617239189515,0
22337,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.294431354718717,0.0531233832316215,0,0.0410617239189515,0
22338,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0211246194165258,0.0531233832316215,0,0.0410617239189515,0
22339,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0150757992412548,0.0531233832316215,0,0.0410617239189515,0
22340,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0521788058744482,0.0531233832316215,0,0.0410617239189515,0
22341,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0404425104889522,0.0531233832316215,0,0.0515300417060205,0
22342,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0320745825201101,0.0531233832316215,0,0.0515300417060205,0
22343,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0211246194165258,0.0531233832316215,0,0.0515300417060205,0
22344,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0,0.0515300417060205,0
22345,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22346,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0,0.0410617239189515,0
22347,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0,0.0410617239189515,0
22348,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22349,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22350,0,0,0.292285253238629,0.244219050288215,0.151495854335375,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22351,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0150757992412548,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22352,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0150757992412548,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22353,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22354,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22355,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22356,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22357,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0.0083852077072616,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22358,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22359,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22360,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
22361,0,0,0.292285253238629,0.244219050288215,0,0.0280473614521895,0.0140866566187503,0,0.0531233832316215,0.0539614530501749,0.0410617239189515,0
