,A,feb,mar,apr,s_bar,sq1,sq2,sq3,num,final
461,22024,0.0172968886285854,0,0,0.0057656295428618,0.000132969936102083,3.32424840255208E-05,3.32424840255208E-05,6.64849680510415E-05,0.0115312590857236
462,22025,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
463,22026,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
464,22027,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
465,22028,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
466,22029,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
467,22030,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
468,22031,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
469,22032,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
470,22033,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
471,22034,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
472,22035,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
473,22036,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
474,22037,0.0345746029658261,0,0,0.0115248676552754,0.000531290297886449,0.000132822574471612,0.000132822574471612,0.000265645148943225,0.0230497353105507
475,22038,0.0345746029658261,0,0.0296354918504876,0.0214033649387712,0.000173481511165336,0.000458104030702222,6.77679134906048E-05,0.000233117818452721,0.0108916433990451
476,22039,0.0345746029658261,0,0.0296354918504876,0.0214033649387712,0.000173481511165336,0.000458104030702222,6.77679134906048E-05,0.000233117818452721,0.0108916433990451
477,22040,0.0703427955723769,0,0.0296354918504876,0.0333260958076215,0.00137023606147404,0.00111062866177877,1.36205575684124E-05,0.000831495093607074,0.0249502701548651
478,22041,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
479,22042,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
480,22043,0.0703427955723769,0,0.0577521831146375,0.0426983262290048,0.00076421668527664,0.00182314706275852,0.000226618607133111,0.000937994118389423,0.0219679364797266
481,22044,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
482,22045,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
483,22046,0.0478458620628273,0,0.0410617239189515,0.0296358619939263,0.000331604102509376,0.000878284316123044,0.000130550320729741,0.00044681291312072,0.0150767645365703
484,22047,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
485,22048,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
486,22049,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
487,22050,0.0478458620628273,0,0.0410617239189515,0.0296358619939263,0.000331604102509376,0.000878284316123044,0.000130550320729741,0.00044681291312072,0.0150767645365703
488,22051,0.0478458620628273,0,0.0410617239189515,0.0296358619939263,0.000331604102509376,0.000878284316123044,0.000130550320729741,0.00044681291312072,0.0150767645365703
489,22052,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
490,22053,0.0172968886285854,0,0.0410617239189515,0.019452870849179,4.64825933551556E-06,0.000378414184274837,0.000466942530991018,0.00028333499153379,0.0145652019041574
491,22054,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
492,22055,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
493,22056,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
494,22057,0.0172968886285854,0,0.0410617239189515,0.019452870849179,4.64825933551556E-06,0.000378414184274837,0.000466942530991018,0.00028333499153379,0.0145652019041574
495,22058,0.0172968886285854,0,0.0410617239189515,0.019452870849179,4.64825933551556E-06,0.000378414184274837,0.000466942530991018,0.00028333499153379,0.0145652019041574
496,22059,0.0172968886285854,0,0.0515300417060205,0.0229423101115353,3.18707837201522E-05,0.000526349593253855,0.000817258397718327,0.000458492924897445,0.0199846014925461
497,22060,0.0172968886285854,0,0.0515300417060205,0.0229423101115353,3.18707837201522E-05,0.000526349593253855,0.000817258397718327,0.000458492924897445,0.0199846014925461
498,22061,0.0478458620628273,0,0.0515300417060205,0.0331253012562826,0.00021669491045918,0.00109728558331948,0.000338734471022218,0.000550904988266959,0.0166309427348219
499,22062,0.0345746029658261,0,0.0515300417060205,0.0287015482239489,3.44927720010867E-05,0.000823778870451662,0.000521140114660987,0.000459803919037912,0.0160201782653051
500,22063,0.0345746029658261,0,0.0515300417060205,0.0287015482239489,3.44927720010867E-05,0.000823778870451662,0.000521140114660987,0.000459803919037912,0.0160201782653051
501,22064,0.0345746029658261,0,0.0410617239189515,0.0252121089615925,8.76562939793095E-05,0.000635650438291215,0.000251210294296537,0.000324839008855687,0.0128842457943736
502,22065,0.0345746029658261,0.0539614530501749,0.0410617239189515,0.0431992599783175,7.4384708583117E-05,0.000115824799715935,4.56906040508993E-06,6.49261895680475E-05,0.0015029468004923
503,22066,0.0345746029658261,0.0539614530501749,0.0410617239189515,0.0431992599783175,7.4384708583117E-05,0.000115824799715935,4.56906040508993E-06,6.49261895680475E-05,0.0015029468004923
504,22067,0.0345746029658261,0.0539614530501749,0.0410617239189515,0.0431992599783175,7.4384708583117E-05,0.000115824799715935,4.56906040508993E-06,6.49261895680475E-05,0.0015029468004923
505,22068,0.0345746029658261,0.0539614530501749,0.0410617239189515,0.0431992599783175,7.4384708583117E-05,0.000115824799715935,4.56906040508993E-06,6.49261895680475E-05,0.0015029468004923
506,22069,0.0345746029658261,0.0539614530501749,0.0410617239189515,0.0431992599783175,7.4384708583117E-05,0.000115824799715935,4.56906040508993E-06,6.49261895680475E-05,0.0015029468004923
507,22070,0.0595927620472033,0.0539614530501749,0.0410617239189515,0.0515386463387766,6.48687798447263E-05,5.86999236079682E-06,0.000109765903391033,6.0168225198852E-05,0.0011674389894401
508,22071,0.0595927620472033,0.0539614530501749,0.0410617239189515,0.0515386463387766,6.48687798447263E-05,5.86999236079682E-06,0.000109765903391033,6.0168225198852E-05,0.0011674389894401
509,22072,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
510,22073,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
511,22074,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
512,22075,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
513,22076,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
514,22077,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
515,22078,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
516,22079,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
517,22080,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
518,22081,0.0728250221275087,0.0539614530501749,0.0577521831146375,0.0615128860974404,0.00012796442156277,5.70241410673331E-05,1.41428869248624E-05,6.63771498516552E-05,0.00107907715054224
519,22082,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
520,22083,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
521,22084,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
522,22085,0.0728250221275087,0.0539614530501749,0.0410617239189515,0.0559493996988784,0.000284786632353691,3.95193187809133E-06,0.000221642890128221,0.000170127151453335,0.0030407323826344
523,22086,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
524,22087,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
525,22088,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
526,22089,0.0835553560301815,0.0539614530501749,0.0515300417060205,0.0630156169287923,0.000421880882353136,8.19778835408602E-05,0.00013191843819795,0.000211925734697315,0.00336306688763821
527,22090,0.135479141587371,0.0539614530501749,0.0515300417060205,0.0803235454478555,0.00304213978550534,0.000694959915583848,0.000829065857731065,0.00152205518627342,0.0189490538270812
528,22091,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
529,22092,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
530,22093,0.0728250221275087,0.0539614530501749,0.0515300417060205,0.0594388389612347,0.000179189899761038,3.00017564186764E-05,6.25490740240837E-05,9.05802434012659E-05,0.00152392349824231
531,22094,0.0835553560301815,0.0539614530501749,0.0515300417060205,0.0630156169287923,0.000421880882353136,8.19778835408602E-05,0.00013191843819795,0.000211925734697315,0.00336306688763821
532,22095,0.0835553560301815,0.0539614530501749,0.0515300417060205,0.0630156169287923,0.000421880882353136,8.19778835408602E-05,0.00013191843819795,0.000211925734697315,0.00336306688763821
533,22096,0.0835553560301815,0.0539614530501749,0.0515300417060205,0.0630156169287923,0.000421880882353136,8.19778835408602E-05,0.00013191843819795,0.000211925734697315,0.00336306688763821
534,22097,0.0835553560301815,0.0539614530501749,0.0515300417060205,0.0630156169287923,0.000421880882353136,8.19778835408602E-05,0.00013191843819795,0.000211925734697315,0.00336306688763821
535,22098,0.0703427955723769,0.0539614530501749,0.124017726028948,0.0827739915504999,0.000154534633446502,0.000830162374832712,0.00170104563372873,0.00089524754733598,0.010815565741925
536,22099,0.0595927620472033,0.0539614530501749,0.164354924838811,0.0926363799787297,0.0010918806860047,0.00149574997292906,0.00514354967684749,0.00257706011192708,0.027819093454632
537,22100,0.0703427955723769,0.0539614530501749,0.124017726028948,0.0827739915504999,0.000154534633446502,0.000830162374832712,0.00170104563372873,0.00089524754733598,0.010815565741925
538,22101,0.0703427955723769,0.0539614530501749,0.110225534694149,0.0781765944389003,6.13684046811428E-05,0.00058637307247596,0.0010271345714845,0.000558292016213869,0.00714142154977354
539,22102,0.0703427955723769,0.0539614530501749,0.110225534694149,0.0781765944389003,6.13684046811428E-05,0.00058637307247596,0.0010271345714845,0.000558292016213869,0.00714142154977354
540,22103,0.0703427955723769,0.0539614530501749,0.117246561475203,0.0805169366992516,0.000103513147669563,0.00070519371183638,0.00134906533618218,0.000719257398562709,0.00893299506971177
541,22104,0.0703427955723769,0.0539614530501749,0.117246561475203,0.0805169366992516,0.000103513147669563,0.00070519371183638,0.00134906533618218,0.000719257398562709,0.00893299506971177
542,22105,0.0703427955723769,0.0539614530501749,0.117246561475203,0.0805169366992516,0.000103513147669563,0.00070519371183638,0.00134906533618218,0.000719257398562709,0.00893299506971177
543,22106,0.0803464152021002,0.0539614530501749,0.117246561475203,0.083851476575826,1.22854552335848E-05,0.000893413506363978,0.0011152316954366,0.00067364355234472,0.00803377089890064
544,22107,0.0703427955723769,0,0.117246561475203,0.0625297856825266,6.10431235388979E-05,0.00390997409750271,0.00299392555314601,0.00232164759139587,0.0371286670193184
545,22108,0.0703427955723769,0,0.117246561475203,0.0625297856825266,6.10431235388979E-05,0.00390997409750271,0.00299392555314601,0.00232164759139587,0.0371286670193184
546,22109,0.0703427955723769,0,0.117246561475203,0.0625297856825266,6.10431235388979E-05,0.00390997409750271,0.00299392555314601,0.00232164759139587,0.0371286670193184
547,22110,0.0703427955723769,0,0.117246561475203,0.0625297856825266,6.10431235388979E-05,0.00390997409750271,0.00299392555314601,0.00232164759139587,0.0371286670193184
548,22111,0.0531233832316215,0,0.117246561475203,0.0567899815689415,1.34439433672378E-05,0.00322510200660072,0.00365499805396218,0.00229784800131004,0.0404622072032286
549,22112,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
550,22113,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
551,22114,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
552,22115,0.0423537840970589,0,0.117246561475203,0.053200115190754,0.000117642898194056,0.00283025225630949,0.00410194728166681,0.00234994747872345,0.0441718494461431
553,22116,0.0423537840970589,0,0.117246561475203,0.053200115190754,0.000117642898194056,0.00283025225630949,0.00410194728166681,0.00234994747872345,0.0441718494461431
554,22117,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
555,22118,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
556,22119,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
557,22120,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
558,22121,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
559,22122,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
560,22123,0.0172968886285854,0,0.117246561475203,0.0448478167012628,0.000759053637665844,0.00201132666287007,0.00524157824484213,0.00267065284845935,0.0595492276970564
561,22124,0.030587450705376,0,0.117246561475203,0.049278004060193,0.000349336784709261,0.0024283216841564,0.00461972479707751,0.00246579442198106,0.050038439441847
562,22125,0.0423537840970589,0,0.117246561475203,0.053200115190754,0.000117642898194056,0.00283025225630949,0.00410194728166681,0.00234994747872345,0.0441718494461431
563,22126,0.0423537840970589,0,0.117246561475203,0.053200115190754,0.000117642898194056,0.00283025225630949,0.00410194728166681,0.00234994747872345,0.0441718494461431
564,22127,0.0423537840970589,0,0.117246561475203,0.053200115190754,0.000117642898194056,0.00283025225630949,0.00410194728166681,0.00234994747872345,0.0441718494461431
565,22128,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
566,22129,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
567,22130,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
568,22131,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
569,22132,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
570,22133,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
571,22134,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
572,22135,0.030587450705376,0,0.12676793355056,0.0524517947519787,0.00047804954058821,0.0027511907727037,0.00552288848593001,0.0029173762664073,0.0556201418884194
573,22136,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
574,22137,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
575,22138,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
576,22139,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
577,22140,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
578,22141,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
579,22142,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
580,22143,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
581,22144,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
582,22145,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
583,22146,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
584,22147,0.030587450705376,0,0.12676793355056,0.0524517947519787,0.00047804954058821,0.0027511907727037,0.00552288848593001,0.0029173762664073,0.0556201418884194
585,22148,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
586,22149,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
587,22150,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
588,22151,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
589,22152,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
590,22153,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
591,22154,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
592,22155,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
593,22156,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
594,22157,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
595,22158,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
596,22159,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
597,22160,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
598,22161,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
599,22162,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
600,22163,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
601,22164,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
602,22165,0.0172968886285854,0,0.117246561475203,0.0448478167012628,0.000759053637665844,0.00201132666287007,0.00524157824484213,0.00267065284845935,0.0595492276970564
603,22166,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
604,22167,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
605,22168,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
606,22169,0.0172968886285854,0,0.117246561475203,0.0448478167012628,0.000759053637665844,0.00201132666287007,0.00524157824484213,0.00267065284845935,0.0595492276970564
607,22170,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
608,22171,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
609,22172,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
610,22173,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
611,22174,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
612,22175,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
613,22176,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
614,22177,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
615,22178,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
616,22179,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
617,22180,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
618,22181,0.0172968886285854,0,0.110225534694149,0.0425074744409115,0.000635573637000656,0.00180688538334474,0.00458573568446111,0.00234273156826884,0.0551134029739971
619,22182,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
620,22183,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
621,22184,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
622,22185,0.0423537840970589,0,0.110225534694149,0.0508597729304026,7.23518460329683E-05,0.00258671650253212,0.00352429366978989,0.00206112067278499,0.0405255579022239
623,22186,0.030587450705376,0,0.110225534694149,0.0469376617998417,0.000267329402833588,0.00220314409523632,0.004005354855486,0.0021586094511853,0.0459888577405145
624,22187,0.030587450705376,0,0.119495085883579,0.0500275121963183,0.000377915990771619,0.00250275197655278,0.00482574379399499,0.0025688039204398,0.0513478245801885
625,22188,0.030587450705376,0,0.102933740256483,0.044507063653953,0.000193755624638192,0.00198087871509702,0.00341367653881663,0.00186277029285061,0.0418533630376932
626,22189,0.0703427955723769,0,0.102933740256483,0.0577588452762866,0.00015835580505447,0.00333608420765002,0.00204077113647177,0.00184507038305875,0.031944377943031
627,22190,0.0703427955723769,0,0.102933740256483,0.0577588452762866,0.00015835580505447,0.00333608420765002,0.00204077113647177,0.00184507038305875,0.031944377943031
628,22191,0.0703427955723769,0,0.102933740256483,0.0577588452762866,0.00015835580505447,0.00333608420765002,0.00204077113647177,0.00184507038305875,0.031944377943031
629,22192,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
630,22193,0.0531233832316215,0,0.0410617239189515,0.0313950357168577,0.000472121085722344,0.000985648267662768,0.0000934448607965001,0.000517071404727204,0.0164698460416008
631,22194,0.0703427955723769,0,0.0410617239189515,0.0371348398304428,0.00110276832455825,0.00137899632923264,1.54204186445828E-05,0.000832395024145159,0.0224154736615497
632,22195,0.0803464152021002,0,0.0410617239189515,0.0404693797070172,0.00159017795987611,0.00163777069387074,3.50871665412032E-07,0.00107609984180409,0.0265904703653635
633,22196,0.0803464152021001,0,0.0410617239189515,0.0404693797070172,0.0015901779598761,0.00163777069387074,3.50871665412065E-07,0.00107609984180408,0.0265904703653635
634,22197,0.0986541682361917,0,0.0410617239189515,0.0465719640517144,0.00271255599271359,0.00216894783563418,3.0362746320711E-05,0.00163728885822283,0.0351561049992383
