,A,jan,feb,s_bar,sq1,sq2,num,final
591,22154,0.045509038672157,0.0423537840970589,0.043931411384607946,2.4889078584193795e-06,2.488907858419358e-06,2.488907858419369e-06,5.6654402396263476e-05
592,22155,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
593,22156,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
594,22157,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
595,22158,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
596,22159,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
597,22160,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
598,22161,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
599,22162,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
600,22163,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
601,22164,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
602,22165,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
603,22166,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
604,22167,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
605,22168,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
606,22169,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
607,22170,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
608,22171,0.016766978992176,0.030587450705376,0.023677214848776,4.775135959384034e-05,4.775135959384034e-05,4.775135959384034e-05,0.002016764213984774
609,22172,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
610,22173,0.0234541243963882,0.0172968886285854,0.020375506512486798,9.477888075077548e-06,9.477888075077526e-06,9.477888075077538e-06,0.00046516085719239264
611,22174,0.0234541243963882,0.0172968886285854,0.020375506512486798,9.477888075077548e-06,9.477888075077526e-06,9.477888075077538e-06,0.00046516085719239264
612,22175,0.0234541243963882,0.030587450705376,0.0270207875508821,1.2721086057624388e-05,1.2721086057624364e-05,1.2721086057624376e-05,0.00047078887074144854
613,22176,0.0234541243963882,0.030587450705376,0.0270207875508821,1.2721086057624388e-05,1.2721086057624364e-05,1.2721086057624376e-05,0.00047078887074144854
614,22177,0.016766978992176,0.030587450705376,0.023677214848776,4.775135959384034e-05,4.775135959384034e-05,4.775135959384034e-05,0.002016764213984774
615,22178,0.016766978992176,0.030587450705376,0.023677214848776,4.775135959384034e-05,4.775135959384034e-05,4.775135959384034e-05,0.002016764213984774
616,22179,0.016766978992176,0.030587450705376,0.023677214848776,4.775135959384034e-05,4.775135959384034e-05,4.775135959384034e-05,0.002016764213984774
617,22180,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
618,22181,0.016766978992176,0.0172968886285854,0.0170319338103807,7.020105568988547e-08,7.020105568988547e-08,7.020105568988547e-08,4.121731358954614e-06
619,22182,0.016766978992176,0.030587450705376,0.023677214848776,4.775135959384034e-05,4.775135959384034e-05,4.775135959384034e-05,0.002016764213984774
620,22183,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
621,22184,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
622,22185,0.0503677980472854,0.0423537840970589,0.046360791072172156,1.6056104898606216e-05,1.6056104898606274e-05,1.6056104898606244e-05,0.00034632939877171
623,22186,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
624,22187,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
625,22188,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
626,22189,0.0503677980472854,0.0703427955723769,0.06035529680983115,9.975013153185282e-05,9.975013153185282e-05,9.975013153185282e-05,0.0016527154500813378
627,22190,0.0503677980472854,0.0703427955723769,0.06035529680983115,9.975013153185282e-05,9.975013153185282e-05,9.975013153185282e-05,0.0016527154500813378
628,22191,0.0503677980472854,0.0703427955723769,0.06035529680983115,9.975013153185282e-05,9.975013153185282e-05,9.975013153185282e-05,0.0016527154500813378
629,22192,0.0503677980472854,0.0703427955723769,0.06035529680983115,9.975013153185282e-05,9.975013153185282e-05,9.975013153185282e-05,0.0016527154500813378
630,22193,0.0503677980472854,0.0531233832316215,0.051745590639453456,1.8983124270331639e-06,1.8983124270331448e-06,1.8983124270331543e-06,3.6685491528350335e-05
631,22194,0.0503677980472854,0.0703427955723769,0.06035529680983115,9.975013153185282e-05,9.975013153185282e-05,9.975013153185282e-05,0.0016527154500813378
632,22195,0.0503677980472854,0.0803464152021002,0.0653571066246928,0.00022467937162873883,0.00022467937162873924,0.00022467937162873905,0.003437719067322545
633,22196,0.0503677980472854,0.0803464152021001,0.06535710662469275,0.00022467937162873758,0.00022467937162873758,0.00022467937162873758,0.003437719067322525
634,22197,0.0503677980472854,0.0986541682361917,0.07451098314173855,0.0005828933865050248,0.0005828933865050248,0.0005828933865050248,0.007822919010425826
635,22198,0.0503677980472854,0.0986541682361917,0.07451098314173855,0.0005828933865050248,0.0005828933865050248,0.0005828933865050248,0.007822919010425826
636,22199,0.0503677980472854,0.0899850714425774,0.0701764347449314,0.00039238208781932786,0.00039238208781932786,0.00039238208781932786,0.005591365381349303
637,22200,0.0503677980472854,0.11521484484706,0.0827913214471727,0.0010512848696630393,0.0010512848696630393,0.0010512848696630393,0.012698008091751993
638,22201,0.0503677980472854,0.130404915690125,0.09038635686870519,0.0016014850501434356,0.0016014850501434366,0.001601485050143436,0.01771821661613982
639,22202,0.0503677980472854,0.147462818418261,0.0989153082327732,0.002356860745210041,0.0023568607452100422,0.002356860745210042,0.023827057584087402
640,22203,0.0503677980472854,0.0423537840970589,0.046360791072172156,1.6056104898606216e-05,1.6056104898606274e-05,1.6056104898606244e-05,0.00034632939877171
641,22204,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
642,22205,0.0503677980472854,0.0172968886285854,0.0338323433379354,0.0002734212624449651,0.0002734212624449652,0.00027342126244496516,0.00808165310081801
643,22206,0.0503677980472854,0.0172968886285854,0.0338323433379354,0.0002734212624449651,0.0002734212624449652,0.00027342126244496516,0.00808165310081801
644,22207,0.0503677980472854,0.0172968886285854,0.0338323433379354,0.0002734212624449651,0.0002734212624449652,0.00027342126244496516,0.00808165310081801
645,22208,0.0503677980472854,0.0172968886285854,0.0338323433379354,0.0002734212624449651,0.0002734212624449652,0.00027342126244496516,0.00808165310081801
646,22209,0.0503677980472854,0.0172968886285854,0.0338323433379354,0.0002734212624449651,0.0002734212624449652,0.00027342126244496516,0.00808165310081801
647,22210,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
648,22211,0.0503677980472854,0.030587450705376,0.0404776243763307,9.781553524164564e-05,9.781553524164557e-05,9.781553524164561e-05,0.0024165334984145776
649,22212,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
650,22213,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
651,22214,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
652,22215,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
653,22216,0.045509038672157,0.0172968886285854,0.0314029636503712,0.0001989813525202492,0.0001989813525202493,0.00019898135252024925,0.006336387696894882
654,22217,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
655,22218,0.045509038672157,0.030587450705376,0.0380482446887665,5.56634468625959e-05,5.566344686259585e-05,5.5663446862595875e-05,0.0014629701663748539
656,22219,0.045509038672157,0.162137011829063,0.10382302525061,0.003400521030671997,0.003400521030671997,0.003400521030671997,0.03275305282680556
657,22220,0.045509038672157,0.15748943001061,0.1014992343413835,0.00313490201107827,0.00313490201107827,0.00313490201107827,0.030885967085567467
658,22221,0.045509038672157,0.32479574703309,0.1851523928526235,0.01950026636677121,0.01950026636677121,0.01950026636677121,0.10532008831391618
659,22222,0.045509038672157,0.303382246572066,0.1744456426221115,0.016624647838147426,0.016624647838147426,0.016624647838147426,0.0952998744380228
660,22223,0.0371445962175427,0.315122810596783,0.17613370340716283,0.019317971917367713,0.01931797191736772,0.019317971917367716,0.10967788415094502
661,22224,0.0371445962175427,0.208292142365595,0.12271836929156886,0.007322870638124926,0.007322870638124923,0.007322870638124925,0.05967216383658407
662,22225,0.0150757992412548,0.194132343594529,0.1046040714178919,0.008015311518934013,0.008015311518934013,0.008015311518934013,0.07662523466140193
663,22226,0.0150757992412548,0.188162096923461,0.1016189480823579,0.0074897166113333255,0.0074897166113333255,0.0074897166113333255,0.0737039376284748
664,22227,0.0150757992412548,0.2050708332696,0.11007331625542739,0.009024528238858012,0.009024528238858012,0.009024528238858012,0.08198652085593941
665,22228,0.0150757992412548,0.188162096923461,0.1016189480823579,0.0074897166113333255,0.0074897166113333255,0.0074897166113333255,0.0737039376284748
666,22229,0.0150757992412548,0.194132343594529,0.1046040714178919,0.008015311518934013,0.008015311518934013,0.008015311518934013,0.07662523466140193
667,22230,0.0150757992412548,0.194132343594529,0.1046040714178919,0.008015311518934013,0.008015311518934013,0.008015311518934013,0.07662523466140193
668,22231,0.0150757992412548,0.194132343594529,0.1046040714178919,0.008015311518934013,0.008015311518934013,0.008015311518934013,0.07662523466140193
669,22232,0.0320745825201101,0.325455042208745,0.17876481236442754,0.021518023531778684,0.021518023531778684,0.021518023531778684,0.1203705765534681
670,22233,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
671,22234,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
672,22235,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
673,22236,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
674,22237,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
675,22238,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
676,22239,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
677,22240,0.0320745825201101,0.33491072606544,0.18349265429277503,0.022927432459351905,0.022927432459351912,0.02292743245935191,0.12495013790998755
678,22241,0.0320745825201101,0.0631467024838455,0.0476106425019778,0.0002413691597601911,0.0002413691597601911,0.0002413691597601911,0.005069647185504046
679,22242,0.0320745825201101,0.0531233832316215,0.042598982875865804,0.00011076300284823083,0.00011076300284823068,0.00011076300284823076,0.002600132570559164
680,22243,0.0320745825201101,0.170356432628368,0.10121550757423906,0.004780467517340677,0.0047804675173406756,0.004780467517340676,0.04723058384936046
681,22244,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
682,22245,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
683,22246,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
684,22247,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
685,22248,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
686,22249,0.0320745825201101,0.0899850714425774,0.06102982698134375,0.0008384061818098022,0.0008384061818098022,0.0008384061818098022,0.013737646381761743
687,22250,0.0320745825201101,0.0531233832316215,0.042598982875865804,0.00011076300284823083,0.00011076300284823068,0.00011076300284823076,0.002600132570559164
688,22251,0.0320745825201101,0.0531233832316215,0.042598982875865804,0.00011076300284823083,0.00011076300284823068,0.00011076300284823076,0.002600132570559164
689,22252,0.0320745825201101,0.0423537840970589,0.0372141833085845,2.6415496264886726e-05,2.6415496264886654e-05,2.641549626488669e-05,0.0007098233500342116
690,22253,0.0267554544065438,0.0423537840970589,0.03455461925180135,6.082697228350126e-05,6.0826972283501205e-05,6.082697228350123e-05,0.0017603137757140903
691,22254,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
692,22255,0.0,0.0631467024838455,0.03157335124192275,0.000996876508645825,0.000996876508645825,0.000996876508645825,0.03157335124192275
693,22256,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
694,22257,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
695,22258,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
696,22259,0.0,0.0,0.0,0.0,0.0,0.0,
697,22260,0.0,0.0,0.0,0.0,0.0,0.0,
698,22261,0.0,0.0,0.0,0.0,0.0,0.0,
699,22262,0.0,0.0,0.0,0.0,0.0,0.0,
700,22263,0.0,0.0,0.0,0.0,0.0,0.0,
701,22264,0.0,0.0,0.0,0.0,0.0,0.0,
702,22265,0.0,0.0,0.0,0.0,0.0,0.0,
703,22266,0.0083852077072616,0.0,0.0041926038536308,1.7577927073479838e-05,1.7577927073479838e-05,1.7577927073479838e-05,0.0041926038536308
704,22267,0.0,0.0,0.0,0.0,0.0,0.0,
705,22268,0.0,0.0,0.0,0.0,0.0,0.0,
706,22269,0.0,0.0,0.0,0.0,0.0,0.0,
707,22270,0.0,0.0,0.0,0.0,0.0,0.0,
708,22271,0.0,0.0,0.0,0.0,0.0,0.0,
709,22272,0.0,0.0,0.0,0.0,0.0,0.0,
710,22273,0.0083852077072616,0.0,0.0041926038536308,1.7577927073479838e-05,1.7577927073479838e-05,1.7577927073479838e-05,0.0041926038536308
711,22274,0.0083852077072616,0.030587450705376,0.0194863292063188,0.00012323489853682994,0.00012323489853683,0.00012323489853682996,0.006324172050673802
712,22275,0.0083852077072616,0.0,0.0041926038536308,1.7577927073479838e-05,1.7577927073479838e-05,1.7577927073479838e-05,0.0041926038536308
713,22276,0.0,0.0,0.0,0.0,0.0,0.0,
714,22277,0.0,0.0,0.0,0.0,0.0,0.0,
715,22278,0.0,0.0,0.0,0.0,0.0,0.0,
716,22279,0.0,0.0,0.0,0.0,0.0,0.0,
717,22280,0.0083852077072616,0.0,0.0041926038536308,1.7577927073479838e-05,1.7577927073479838e-05,1.7577927073479838e-05,0.0041926038536308
718,22281,0.0,0.0,0.0,0.0,0.0,0.0,
719,22282,0.0,0.0,0.0,0.0,0.0,0.0,
720,22283,0.0,0.0,0.0,0.0,0.0,0.0,
721,22284,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
722,22285,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
723,22286,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
724,22287,0.0083852077072616,0.0172968886285854,0.012841048167923499,1.985451421087164e-05,1.9854514210871654e-05,1.9854514210871647e-05,0.0015461755108486818
725,22288,0.0083852077072616,0.0172968886285854,0.012841048167923499,1.985451421087164e-05,1.9854514210871654e-05,1.9854514210871647e-05,0.0015461755108486818
726,22289,0.0083852077072616,0.0172968886285854,0.012841048167923499,1.985451421087164e-05,1.9854514210871654e-05,1.9854514210871647e-05,0.0015461755108486818
727,22290,0.0083852077072616,0.0172968886285854,0.012841048167923499,1.985451421087164e-05,1.9854514210871654e-05,1.9854514210871647e-05,0.0015461755108486818
728,22291,0.0083852077072616,0.0172968886285854,0.012841048167923499,1.985451421087164e-05,1.9854514210871654e-05,1.9854514210871647e-05,0.0015461755108486818
729,22292,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
730,22293,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
731,22294,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
732,22295,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
733,22296,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
734,22297,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
735,22298,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
736,22299,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
737,22300,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
738,22301,0.0,0.0172968886285854,0.0086484443142927,7.479558905742171e-05,7.479558905742171e-05,7.479558905742171e-05,0.0086484443142927
739,22302,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
740,22303,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
741,22304,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
742,22305,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
743,22306,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
744,22307,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
745,22308,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
746,22309,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
747,22310,0.0,0.030587450705376,0.015293725352688,0.00023389803516345167,0.00023389803516345167,0.00023389803516345167,0.015293725352688
748,22311,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
749,22312,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
750,22313,0.0083852077072616,0.0631467024838455,0.03576595509555355,0.0007497053275414564,0.0007497053275414564,0.0007497053275414564,0.020961423385409895
751,22314,0.0083852077072616,0.0631467024838455,0.03576595509555355,0.0007497053275414564,0.0007497053275414564,0.0007497053275414564,0.020961423385409895
752,22315,0.0083852077072616,0.0423537840970589,0.02536949590216025,0.00028846604548737377,0.0002884660454873736,0.00028846604548737366,0.01137058641605923
753,22316,0.0234541243963882,0.0423537840970589,0.03290395424672355,8.929928420028903e-05,8.929928420028903e-05,8.929928420028903e-05,0.0027139377696278285
754,22317,0.0294994886794451,0.0423537840970589,0.035926636388252,4.1308227670821735e-05,4.130822767082182e-05,4.1308227670821775e-05,0.001149793908464238
755,22318,0.340008555603096,0.0423537840970589,0.19118116985007746,0.02214959075007779,0.022149590750077795,0.022149590750077792,0.11585654992825549
756,22319,0.315940731604574,0.0423537840970589,0.17914725785081645,0.01871245446161995,0.018712454461619957,0.018712454461619954,0.10445292150216785
757,22320,0.318180436917819,0.0423537840970589,0.18026711050743896,0.019020085601576028,0.019020085601576035,0.01902008560157603,0.10551057010918884
758,22321,0.0556063738652889,0.0531233832316215,0.0543648785484552,1.5413106217199927e-06,1.54131062172001e-06,1.5413106217200014e-06,2.835121981089753e-05
759,22322,0.0556063738652889,0.0531233832316215,0.0543648785484552,1.5413106217199927e-06,1.54131062172001e-06,1.5413106217200014e-06,2.835121981089753e-05
760,22323,0.0723036377352168,0.0899850714425774,0.0811443545888971,7.8158274486947e-05,7.8158274486947e-05,7.8158274486947e-05,0.0009632003961695361
761,22324,0.0639567738147865,0.0899850714425774,0.07697092262868195,0.00016936806935021647,0.00016936806935021647,0.00016936806935021647,0.0022004162554640373
762,22325,0.0556063738652889,0.0899850714425774,0.07279572265393315,0.0002954737117776657,0.0002954737117776657,0.0002954737117776657,0.0040589433143253684
763,22326,0.0556063738652889,0.0899850714425774,0.07279572265393315,0.0002954737117776657,0.0002954737117776657,0.0002954737117776657,0.0040589433143253684
764,22327,0.0556063738652889,0.030587450705376,0.043096912285332446,0.00015648662902040654,0.00015648662902040643,0.0001564866290204065,0.0036310403860107853
765,22328,0.0875059157871397,0.030587450705376,0.05904668324625785,0.0008099279168159887,0.0008099279168159885,0.0008099279168159886,0.013716738558169881
766,22329,0.270874143645278,0.030587450705376,0.150730797175327,0.01443442370099869,0.01443442370099869,0.01443442370099869,0.09576293611854823
767,22330,0.270874143645278,0.030587450705376,0.150730797175327,0.01443442370099869,0.01443442370099869,0.01443442370099869,0.09576293611854823
768,22331,0.270874143645278,0.030587450705376,0.150730797175327,0.01443442370099869,0.01443442370099869,0.01443442370099869,0.09576293611854823
769,22332,0.270874143645278,0.0631467024838455,0.16701042306456176,0.0107876724528691,0.010787672452869101,0.010787672452869101,0.06459280956793263
770,22333,0.270874143645278,0.0631467024838455,0.16701042306456176,0.0107876724528691,0.010787672452869101,0.010787672452869101,0.06459280956793263
771,22334,0.270874143645278,0.0531233832316215,0.16199876343844977,0.011853848415181407,0.011853848415181414,0.01185384841518141,0.07317246232984484
772,22335,0.270874143645278,0.0531233832316215,0.16199876343844977,0.011853848415181407,0.011853848415181414,0.01185384841518141,0.07317246232984484
773,22336,0.290500574245516,0.0531233832316215,0.17181197873856877,0.014086982703411736,0.014086982703411743,0.01408698270341174,0.08199069009528531
774,22337,0.294431354718717,0.0531233832316215,0.17377736897516927,0.014557384275804221,0.014557384275804228,0.014557384275804225,0.08377031118410075
775,22338,0.0211246194165258,0.0531233832316215,0.037124001324073654,0.0002559802214235696,0.0002559802214235695,0.00025598022142356953,0.006895275624763408
776,22339,0.0150757992412548,0.0531233832316215,0.03409959123643815,0.0003619046618760021,0.0003619046618760021,0.0003619046618760021,0.010613167159883075
777,22340,0.0521788058744482,0.0531233832316215,0.05265109455303485,2.2305659592112067e-07,2.230565959211272e-07,2.2305659592112395e-07,4.236504441449771e-06
778,22341,0.0404425104889522,0.0531233832316215,0.04678294686028685,4.020113337894328e-05,4.020113337894337e-05,4.0201133378943324e-05,0.0008593116953277969
779,22342,0.0320745825201101,0.0531233832316215,0.042598982875865804,0.00011076300284823083,0.00011076300284823068,0.00011076300284823076,0.002600132570559164
780,22343,0.0211246194165258,0.0531233832316215,0.037124001324073654,0.0002559802214235696,0.0002559802214235695,0.00025598022142356953,0.006895275624763408
781,22344,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
782,22345,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
783,22346,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
784,22347,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
785,22348,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
786,22349,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
787,22350,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
788,22351,0.0150757992412548,0.0531233832316215,0.03409959123643815,0.0003619046618760021,0.0003619046618760021,0.0003619046618760021,0.010613167159883075
789,22352,0.0150757992412548,0.0531233832316215,0.03409959123643815,0.0003619046618760021,0.0003619046618760021,0.0003619046618760021,0.010613167159883075
790,22353,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
791,22354,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
792,22355,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
793,22356,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
794,22357,0.0083852077072616,0.0531233832316215,0.030754295469441553,0.000500376087312109,0.0005003760873121088,0.0005003760873121089,0.01627012030918733
795,22358,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
796,22359,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
797,22360,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
798,22361,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
799,22362,0.0,0.0531233832316215,0.02656169161581075,0.0007055234614934311,0.0007055234614934311,0.0007055234614934311,0.02656169161581075
