,A,sep,oct,s_bar,sq1,sq2,num,final
915,22478,0.0,0.0,0.0,0.0,0.0,0.0,
916,22479,0.0,0.0,0.0,0.0,0.0,0.0,
917,22480,0.0,0.0,0.0,0.0,0.0,0.0,
918,22481,0.0,0.0,0.0,0.0,0.0,0.0,
919,22482,0.0,0.0,0.0,0.0,0.0,0.0,
920,22483,0.0,0.0,0.0,0.0,0.0,0.0,
921,22484,0.0,0.0,0.0,0.0,0.0,0.0,
922,22485,0.0,0.0,0.0,0.0,0.0,0.0,
923,22486,0.0,0.0,0.0,0.0,0.0,0.0,
924,22487,0.0,0.0,0.0,0.0,0.0,0.0,
925,22488,0.0,0.0,0.0,0.0,0.0,0.0,
926,22489,0.0,0.0,0.0,0.0,0.0,0.0,
927,22490,0.0,0.0,0.0,0.0,0.0,0.0,
928,22491,0.0,0.0,0.0,0.0,0.0,0.0,
929,22492,0.0,0.0,0.0,0.0,0.0,0.0,
930,22493,0.0,0.0,0.0,0.0,0.0,0.0,
931,22494,0.0,0.0,0.0,0.0,0.0,0.0,
932,22495,0.0,0.0,0.0,0.0,0.0,0.0,
933,22496,0.0,0.0,0.0,0.0,0.0,0.0,
934,22497,0.0,0.0,0.0,0.0,0.0,0.0,
935,22498,0.0,0.0,0.0,0.0,0.0,0.0,
936,22499,0.0,0.0,0.0,0.0,0.0,0.0,
937,22500,0.0,0.0,0.0,0.0,0.0,0.0,
938,22501,0.0,0.0,0.0,0.0,0.0,0.0,
939,22502,0.0,0.0,0.0,0.0,0.0,0.0,
940,22503,0.0,0.0,0.0,0.0,0.0,0.0,
941,22504,0.0,0.0,0.0,0.0,0.0,0.0,
942,22505,0.0,0.0,0.0,0.0,0.0,0.0,
943,22506,0.0,0.0,0.0,0.0,0.0,0.0,
944,22507,0.0,0.0,0.0,0.0,0.0,0.0,
945,22508,0.0,0.0,0.0,0.0,0.0,0.0,
946,22509,0.0,0.0,0.0,0.0,0.0,0.0,
947,22510,0.0,0.0,0.0,0.0,0.0,0.0,
948,22511,0.0,0.0,0.0,0.0,0.0,0.0,
949,22512,0.0,0.0,0.0,0.0,0.0,0.0,
950,22513,0.0,0.0,0.0,0.0,0.0,0.0,
951,22514,0.0,0.0,0.0,0.0,0.0,0.0,
952,22515,0.0,0.0,0.0,0.0,0.0,0.0,
953,22516,0.0,0.0,0.0,0.0,0.0,0.0,
954,22517,0.0,0.0,0.0,0.0,0.0,0.0,
955,22518,0.0,0.0,0.0,0.0,0.0,0.0,
956,22519,0.0,0.0,0.0,0.0,0.0,0.0,
957,22520,0.0,0.0,0.0,0.0,0.0,0.0,
958,22521,0.0,0.0,0.0,0.0,0.0,0.0,
959,22522,0.0,0.0,0.0,0.0,0.0,0.0,
960,22523,0.0,0.0,0.0,0.0,0.0,0.0,
961,22524,0.0,0.0,0.0,0.0,0.0,0.0,
962,22525,0.0,0.0,0.0,0.0,0.0,0.0,
963,22526,0.0,0.0,0.0,0.0,0.0,0.0,
964,22527,0.0,0.0,0.0,0.0,0.0,0.0,
965,22528,0.0,0.0,0.0,0.0,0.0,0.0,
966,22529,0.0,0.0,0.0,0.0,0.0,0.0,
967,22530,0.0,0.0,0.0,0.0,0.0,0.0,
968,22531,0.0,0.0,0.0,0.0,0.0,0.0,
969,22532,0.0,0.0,0.0,0.0,0.0,0.0,
970,22533,0.0,0.0,0.0,0.0,0.0,0.0,
971,22534,0.0,0.0,0.0,0.0,0.0,0.0,
972,22535,0.0,0.0,0.0,0.0,0.0,0.0,
973,22536,0.0,0.0,0.0,0.0,0.0,0.0,
974,22537,0.0,0.0,0.0,0.0,0.0,0.0,
975,22538,0.0,0.0,0.0,0.0,0.0,0.0,
976,22539,0.0,0.0,0.0,0.0,0.0,0.0,
977,22540,0.0,0.0,0.0,0.0,0.0,0.0,
978,22541,0.0,0.0,0.0,0.0,0.0,0.0,
979,22542,0.0,0.0,0.0,0.0,0.0,0.0,
980,22543,0.0,0.0,0.0,0.0,0.0,0.0,
981,22544,0.0,0.0,0.0,0.0,0.0,0.0,
982,22545,0.0,0.0,0.0,0.0,0.0,0.0,
983,22546,0.0,0.0,0.0,0.0,0.0,0.0,
984,22547,0.0,0.0,0.0,0.0,0.0,0.0,
985,22548,0.0,0.0,0.0,0.0,0.0,0.0,
986,22549,0.0,0.0,0.0,0.0,0.0,0.0,
987,22550,0.0,0.0,0.0,0.0,0.0,0.0,
988,22551,0.0,0.0,0.0,0.0,0.0,0.0,
989,22552,0.0,0.0,0.0,0.0,0.0,0.0,
990,22553,0.0,0.0,0.0,0.0,0.0,0.0,
991,22554,0.0,0.0,0.0,0.0,0.0,0.0,
992,22555,0.0,0.0,0.0,0.0,0.0,0.0,
993,22556,0.0,0.0,0.0,0.0,0.0,0.0,
994,22557,0.0,0.0,0.0,0.0,0.0,0.0,
995,22558,0.0,0.0,0.0,0.0,0.0,0.0,
996,22559,0.0,0.0,0.0,0.0,0.0,0.0,
997,22560,0.0,0.0,0.0,0.0,0.0,0.0,
998,22561,0.0,0.0,0.0,0.0,0.0,0.0,
999,22562,0.0,0.0,0.0,0.0,0.0,0.0,
1000,22563,0.0,0.0,0.0,0.0,0.0,0.0,
1001,22564,0.0,0.0,0.0,0.0,0.0,0.0,
1002,22565,0.0,0.0,0.0,0.0,0.0,0.0,
1003,22566,0.0,0.0,0.0,0.0,0.0,0.0,
1004,22567,0.0,0.0,0.0,0.0,0.0,0.0,
1005,22568,0.0,0.0,0.0,0.0,0.0,0.0,
1006,22569,0.0,0.0,0.0,0.0,0.0,0.0,
1007,22570,0.0,0.0,0.0,0.0,0.0,0.0,
1008,22571,0.0,0.0,0.0,0.0,0.0,0.0,
1009,22572,0.0,0.0,0.0,0.0,0.0,0.0,
1010,22573,0.0,0.0,0.0,0.0,0.0,0.0,
1011,22574,0.0,0.0,0.0,0.0,0.0,0.0,
1012,22575,0.0,0.0,0.0,0.0,0.0,0.0,
1013,22576,0.0,0.0,0.0,0.0,0.0,0.0,
1014,22577,0.0,0.0,0.0,0.0,0.0,0.0,
1015,22578,0.0,0.0,0.0,0.0,0.0,0.0,
1016,22579,0.0,0.0,0.0,0.0,0.0,0.0,
1017,22580,0.0,0.0,0.0,0.0,0.0,0.0,
1018,22581,0.0,0.0,0.0,0.0,0.0,0.0,
1019,22582,0.0,0.0,0.0,0.0,0.0,0.0,
1020,22583,0.0,0.0,0.0,0.0,0.0,0.0,
1021,22584,0.0,0.0,0.0,0.0,0.0,0.0,
1022,22585,0.0,0.0,0.0,0.0,0.0,0.0,
1023,22586,0.0,0.0,0.0,0.0,0.0,0.0,
1024,22587,0.0,0.0,0.0,0.0,0.0,0.0,
1025,22588,0.0,0.0,0.0,0.0,0.0,0.0,
1026,22589,0.0,0.0,0.0,0.0,0.0,0.0,
1027,22590,0.0,0.0,0.0,0.0,0.0,0.0,
1028,22591,0.0,0.0,0.0,0.0,0.0,0.0,
1029,22592,0.0,0.0,0.0,0.0,0.0,0.0,
1030,22593,0.0,0.151495854335375,0.0757479271676875,0.005737748470201289,0.005737748470201289,0.005737748470201289,0.0757479271676875
1031,22594,0.0,0.0,0.0,0.0,0.0,0.0,
1032,22595,0.0,0.0,0.0,0.0,0.0,0.0,
1033,22596,0.0,0.0,0.0,0.0,0.0,0.0,
1034,22597,0.0,0.0,0.0,0.0,0.0,0.0,
1035,22598,0.0,0.0,0.0,0.0,0.0,0.0,
1036,22599,0.0,0.0,0.0,0.0,0.0,0.0,
1037,22600,0.0,0.0,0.0,0.0,0.0,0.0,
1038,22601,0.0,0.0,0.0,0.0,0.0,0.0,
1039,22602,0.0,0.0,0.0,0.0,0.0,0.0,
1040,22603,0.0,0.0,0.0,0.0,0.0,0.0,
1041,22604,0.0,0.0,0.0,0.0,0.0,0.0,
1042,22605,0.0,0.0,0.0,0.0,0.0,0.0,
1043,22606,0.0,0.0,0.0,0.0,0.0,0.0,
1044,22607,0.0,0.0,0.0,0.0,0.0,0.0,
1045,22608,0.0,0.0,0.0,0.0,0.0,0.0,
1046,22609,0.0,0.0,0.0,0.0,0.0,0.0,
1047,22610,0.0,0.0,0.0,0.0,0.0,0.0,
1048,22611,0.0,0.0,0.0,0.0,0.0,0.0,
1049,22612,0.0,0.0,0.0,0.0,0.0,0.0,
1050,22613,0.0,0.0,0.0,0.0,0.0,0.0,
1051,22614,0.0,0.276434590943675,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
1052,22615,0.0,0.0,0.0,0.0,0.0,0.0,
1053,22616,0.0,0.0,0.0,0.0,0.0,0.0,
1054,22617,0.0,0.0,0.0,0.0,0.0,0.0,
1055,22618,0.0,0.0,0.0,0.0,0.0,0.0,
1056,22619,0.0,0.0,0.0,0.0,0.0,0.0,
1057,22620,0.0,0.0,0.0,0.0,0.0,0.0,
1058,22621,0.0,0.0,0.0,0.0,0.0,0.0,
1059,22622,0.0,0.0,0.0,0.0,0.0,0.0,
1060,22623,0.0,0.0,0.0,0.0,0.0,0.0,
1061,22624,0.0,0.0,0.0,0.0,0.0,0.0,
1062,22625,0.0,0.0,0.0,0.0,0.0,0.0,
1063,22626,0.0,0.0,0.0,0.0,0.0,0.0,
1064,22627,0.0,0.0,0.0,0.0,0.0,0.0,
1065,22628,0.0,0.0,0.0,0.0,0.0,0.0,
1066,22629,0.0,0.0,0.0,0.0,0.0,0.0,
1067,22630,0.0,0.0,0.0,0.0,0.0,0.0,
1068,22631,0.0,0.0,0.0,0.0,0.0,0.0,
1069,22632,0.0,0.0,0.0,0.0,0.0,0.0,
1070,22633,0.0,0.0,0.0,0.0,0.0,0.0,
1071,22634,0.0,0.0,0.0,0.0,0.0,0.0,
1072,22635,0.0,0.0,0.0,0.0,0.0,0.0,
1073,22636,0.0,0.0,0.0,0.0,0.0,0.0,
1074,22637,0.0,0.0,0.0,0.0,0.0,0.0,
1075,22638,0.0,0.0,0.0,0.0,0.0,0.0,
1076,22639,0.0,0.0,0.0,0.0,0.0,0.0,
1077,22640,0.0,0.0,0.0,0.0,0.0,0.0,
1078,22641,0.0,0.0,0.0,0.0,0.0,0.0,
1079,22642,0.0,0.0,0.0,0.0,0.0,0.0,
1080,22643,0.0,0.0,0.0,0.0,0.0,0.0,
1081,22644,0.0,0.0,0.0,0.0,0.0,0.0,
1082,22645,0.0,0.0,0.0,0.0,0.0,0.0,
1083,22646,0.0,0.0,0.0,0.0,0.0,0.0,
1084,22647,0.0,0.0,0.0,0.0,0.0,0.0,
1085,22648,0.0,0.0,0.0,0.0,0.0,0.0,
1086,22649,0.0,0.0,0.0,0.0,0.0,0.0,
1087,22650,0.0,0.0,0.0,0.0,0.0,0.0,
1088,22651,0.0,0.0,0.0,0.0,0.0,0.0,
1089,22652,0.0,0.0,0.0,0.0,0.0,0.0,
1090,22653,0.0,0.0,0.0,0.0,0.0,0.0,
1091,22654,0.0,0.0,0.0,0.0,0.0,0.0,
1092,22655,0.0,0.0,0.0,0.0,0.0,0.0,
1093,22656,0.0,0.0,0.0,0.0,0.0,0.0,
1094,22657,0.0,0.0,0.0,0.0,0.0,0.0,
1095,22658,0.0,0.0,0.0,0.0,0.0,0.0,
1096,22659,0.0,0.0,0.0,0.0,0.0,0.0,
1097,22660,0.0,0.0,0.0,0.0,0.0,0.0,
1098,22661,0.0,0.0,0.0,0.0,0.0,0.0,
1099,22662,0.0,0.0,0.0,0.0,0.0,0.0,
1100,22663,0.0,0.0,0.0,0.0,0.0,0.0,
1101,22664,0.0,0.0,0.0,0.0,0.0,0.0,
1102,22665,0.0,0.0,0.0,0.0,0.0,0.0,
1103,22666,0.0,0.0,0.0,0.0,0.0,0.0,
1104,22667,0.0,0.0,0.0,0.0,0.0,0.0,
1105,22668,0.0,0.0,0.0,0.0,0.0,0.0,
1106,22669,0.0,0.0,0.0,0.0,0.0,0.0,
1107,22670,0.0,0.0,0.0,0.0,0.0,0.0,
1108,22671,0.0,0.0,0.0,0.0,0.0,0.0,
1109,22672,0.0,0.0,0.0,0.0,0.0,0.0,
1110,22673,0.0,0.0,0.0,0.0,0.0,0.0,
1111,22674,0.0,0.0,0.0,0.0,0.0,0.0,
1112,22675,0.0,0.0,0.0,0.0,0.0,0.0,
1113,22676,0.0,0.0,0.0,0.0,0.0,0.0,
1114,22677,0.0,0.0,0.0,0.0,0.0,0.0,
1115,22678,0.0,0.0,0.0,0.0,0.0,0.0,
1116,22679,0.0,0.0,0.0,0.0,0.0,0.0,
1117,22680,0.0,0.0,0.0,0.0,0.0,0.0,
1118,22681,0.0,0.0,0.0,0.0,0.0,0.0,
1119,22682,0.0,0.0,0.0,0.0,0.0,0.0,
1120,22683,0.0,0.0,0.0,0.0,0.0,0.0,
1121,22684,0.0,0.0,0.0,0.0,0.0,0.0,
1122,22685,0.0,0.0,0.0,0.0,0.0,0.0,
1123,22686,0.0,0.0,0.0,0.0,0.0,0.0,
1124,22687,0.0,0.0,0.0,0.0,0.0,0.0,
1125,22688,0.0,0.276434590943675,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
1126,22689,0.0,0.276434590943675,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
1127,22690,0.0,0.0,0.0,0.0,0.0,0.0,
1128,22691,0.0,0.0,0.0,0.0,0.0,0.0,
1129,22692,0.0,0.0,0.0,0.0,0.0,0.0,
1130,22693,0.0,0.0,0.0,0.0,0.0,0.0,
1131,22694,0.0,0.276434590943675,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
1132,22695,0.0,0.0,0.0,0.0,0.0,0.0,
1133,22696,0.0,0.0,0.0,0.0,0.0,0.0,
1134,22697,0.0,0.0,0.0,0.0,0.0,0.0,
1135,22698,0.0,0.0,0.0,0.0,0.0,0.0,
1136,22699,0.0,0.0,0.0,0.0,0.0,0.0,
1137,22700,0.0,0.0,0.0,0.0,0.0,0.0,
1138,22701,0.0,0.276434590943675,0.1382172954718375,0.019104020767549232,0.019104020767549232,0.019104020767549232,0.1382172954718375
1139,22702,0.0,0.0,0.0,0.0,0.0,0.0,
1140,22703,0.0,0.0,0.0,0.0,0.0,0.0,
1141,22704,0.0,0.0,0.0,0.0,0.0,0.0,
1142,22705,0.0,0.0,0.0,0.0,0.0,0.0,
1143,22706,0.0,0.0,0.0,0.0,0.0,0.0,
1144,22707,0.0,0.0,0.0,0.0,0.0,0.0,
1145,22708,0.0,0.0,0.0,0.0,0.0,0.0,
1146,22709,0.0,0.0,0.0,0.0,0.0,0.0,
1147,22710,0.0,0.0,0.0,0.0,0.0,0.0,
1148,22711,0.0,0.0,0.0,0.0,0.0,0.0,
1149,22712,0.0,0.0,0.0,0.0,0.0,0.0,
1150,22713,0.0,0.0,0.0,0.0,0.0,0.0,
1151,22714,0.0,0.0,0.0,0.0,0.0,0.0,
1152,22715,0.0,0.0,0.0,0.0,0.0,0.0,
1153,22716,0.0,0.0,0.0,0.0,0.0,0.0,
1154,22717,0.0,0.0,0.0,0.0,0.0,0.0,
1155,22718,0.0,0.0,0.0,0.0,0.0,0.0,
1156,22719,0.0,0.0,0.0,0.0,0.0,0.0,
1157,22720,0.0,0.0,0.0,0.0,0.0,0.0,
1158,22721,0.0,0.0,0.0,0.0,0.0,0.0,
1159,22722,0.0,0.0,0.0,0.0,0.0,0.0,
1160,22723,0.0,0.0,0.0,0.0,0.0,0.0,
1161,22724,0.0,0.0,0.0,0.0,0.0,0.0,
1162,22725,0.0,0.0,0.0,0.0,0.0,0.0,
1163,22726,0.0,0.0,0.0,0.0,0.0,0.0,
1164,22727,0.0,0.0,0.0,0.0,0.0,0.0,
1165,22728,0.0,0.0,0.0,0.0,0.0,0.0,
1166,22729,0.0,0.0,0.0,0.0,0.0,0.0,
1167,22730,0.0,0.0,0.0,0.0,0.0,0.0,
1168,22731,0.0,0.0,0.0,0.0,0.0,0.0,
1169,22732,0.0,0.0,0.0,0.0,0.0,0.0,
1170,22733,0.0,0.0,0.0,0.0,0.0,0.0,
1171,22734,0.0,0.0,0.0,0.0,0.0,0.0,
1172,22735,0.0,0.0,0.0,0.0,0.0,0.0,
1173,22736,0.0,0.0,0.0,0.0,0.0,0.0,
1174,22737,0.0,0.0,0.0,0.0,0.0,0.0,
1175,22738,0.0,0.0,0.0,0.0,0.0,0.0,
1176,22739,0.0,0.0,0.0,0.0,0.0,0.0,
1177,22740,0.0,0.0,0.0,0.0,0.0,0.0,
1178,22741,0.0,0.0,0.0,0.0,0.0,0.0,
1179,22742,0.0,0.0,0.0,0.0,0.0,0.0,
1180,22743,0.0,0.0,0.0,0.0,0.0,0.0,
1181,22744,0.0,0.0,0.0,0.0,0.0,0.0,
1182,22745,0.0,0.0,0.0,0.0,0.0,0.0,
1183,22746,0.0,0.0,0.0,0.0,0.0,0.0,
1184,22747,0.0,0.0,0.0,0.0,0.0,0.0,
1185,22748,0.0,0.0,0.0,0.0,0.0,0.0,
1186,22749,0.0,0.0,0.0,0.0,0.0,0.0,
1187,22750,0.0,0.0,0.0,0.0,0.0,0.0,
1188,22751,0.0,0.0,0.0,0.0,0.0,0.0,
1189,22752,0.0,0.0,0.0,0.0,0.0,0.0,
1190,22753,0.0,0.0,0.0,0.0,0.0,0.0,
1191,22754,0.0,0.0,0.0,0.0,0.0,0.0,
1192,22755,0.0,0.0,0.0,0.0,0.0,0.0,
1193,22756,0.0,0.0,0.0,0.0,0.0,0.0,
1194,22757,0.0,0.0,0.0,0.0,0.0,0.0,
1195,22758,0.0,0.0,0.0,0.0,0.0,0.0,
1196,22759,0.0,0.0,0.0,0.0,0.0,0.0,
1197,22760,0.0,0.0,0.0,0.0,0.0,0.0,
1198,22761,0.0,0.0,0.0,0.0,0.0,0.0,
1199,22762,0.0,0.0,0.0,0.0,0.0,0.0,
1200,22763,0.0,0.0,0.0,0.0,0.0,0.0,
1201,22764,0.0,0.0,0.0,0.0,0.0,0.0,
1202,22765,0.0,0.0,0.0,0.0,0.0,0.0,
1203,22766,0.0,0.0,0.0,0.0,0.0,0.0,
1204,22767,0.0,0.0,0.0,0.0,0.0,0.0,
1205,22768,0.0,0.0,0.0,0.0,0.0,0.0,
1206,22769,0.0,0.0,0.0,0.0,0.0,0.0,
1207,22770,0.0,0.0,0.0,0.0,0.0,0.0,
1208,22771,0.0,0.0,0.0,0.0,0.0,0.0,
1209,22772,0.0,0.0,0.0,0.0,0.0,0.0,
1210,22773,0.0,0.0,0.0,0.0,0.0,0.0,
1211,22774,0.0,0.0,0.0,0.0,0.0,0.0,
1212,22775,0.0,0.0,0.0,0.0,0.0,0.0,
1213,22776,0.0,0.0,0.0,0.0,0.0,0.0,
1214,22777,0.0,0.0,0.0,0.0,0.0,0.0,
1215,22778,0.0,0.0,0.0,0.0,0.0,0.0,
1216,22779,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1217,22780,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1218,22781,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1219,22782,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1220,22783,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1221,22784,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1222,22785,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1223,22786,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1224,22787,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1225,22788,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1226,22789,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1227,22790,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1228,22791,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1229,22792,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1230,22793,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1231,22794,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1232,22795,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1233,22796,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1234,22797,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1235,22798,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1236,22799,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1237,22800,0.244219050288215,0.0,0.1221095251441075,0.014910736130919422,0.014910736130919422,0.014910736130919422,0.1221095251441075
1238,22801,0.244219050288215,0.151495854335375,0.197857452311795,0.0021493977669271914,0.0021493977669271914,0.0021493977669271914,0.010863365224879417
1239,22802,0.244219050288215,0.151495854335375,0.197857452311795,0.0021493977669271914,0.0021493977669271914,0.0021493977669271914,0.010863365224879417
1240,22803,0.244219050288215,0.151495854335375,0.197857452311795,0.0021493977669271914,0.0021493977669271914,0.0021493977669271914,0.010863365224879417
1241,22804,0.244219050288215,0.151495854335375,0.197857452311795,0.0021493977669271914,0.0021493977669271914,0.0021493977669271914,0.010863365224879417
1242,22805,0.244219050288215,0.151495854335375,0.197857452311795,0.0021493977669271914,0.0021493977669271914,0.0021493977669271914,0.010863365224879417
1243,22806,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1244,22807,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1245,22808,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1246,22809,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1247,22810,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1248,22811,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1249,22812,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1250,22813,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1251,22814,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1252,22815,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1253,22816,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1254,22817,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1255,22818,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1256,22819,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1257,22820,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1258,22821,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1259,22822,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1260,22823,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1261,22824,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1262,22825,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1263,22826,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1264,22827,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1265,22828,0.244219050288215,0.460724318239458,0.35247168426383646,0.011718632762659874,0.011718632762659886,0.01171863276265988,0.033247018940358634
1266,22829,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1267,22830,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1268,22831,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1269,22832,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1270,22833,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1271,22834,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1272,22835,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1273,22836,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1274,22837,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1275,22838,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1276,22839,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1277,22840,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1278,22841,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1279,22842,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
1280,22843,0.244219050288215,0.230048479280685,0.23713376478445,5.020127066986243e-05,5.020127066986243e-05,5.020127066986243e-05,0.00021170022208981675
